Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K]
23.3,0.0680616,3.6774258898398755,0.5278721603207641,298.15
23.333333333333332,0.0680616,3.677295260506032,0.530140880320764,298.15
23.366666666666667,0.0680616,3.677161797460002,0.5324096003207641,298.15
23.4,0.0680616,3.6770254825476267,0.5346783203207642,298.15
23.433333333333334,0.0680616,3.676886359979413,0.5369470403207642,298.15
23.466666666666665,0.0680616,3.67674442324985,0.5392157603207643,298.15
23.5,0.06806160000000001,3.676599607802917,0.5414844803207645,298.15
23.533333333333335,0.0680616,3.6764517897953666,0.5437532003207647,298.15
23.566666666666666,0.06806160000000001,3.6763007849693565,0.5460219203207648,298.15
23.6,0.0680616,3.6761463468903663,0.5482906403207648,298.15
23.633333333333333,0.0680616,3.6759881639974648,0.5505593603207648,298.15
23.666666666666668,0.0680616,3.675825855008705,0.5528280803207648,298.15
23.7,0.06806160000000003,3.675658962231902,0.5550968003207648,298.15
23.733333333333334,0.06806160000000003,3.675486942260024,0.5573655203207649,298.15
23.766666666666662,0.0680616,3.6753091533892452,0.5596342403207647,298.15
23.8,0.0680616,3.675124838883567,0.5619029603207646,298.15
23.833333333333332,0.0680616,3.674933104930308,0.564171680320765,298.15
23.866666666666667,0.06806160000000001,3.6747328918115616,0.5664404003207644,298.15
23.9,0.06806160000000003,3.674522936545294,0.5687091203207643,298.15
23.933333333333334,0.0680616,3.674301725239586,0.5709778403207643,298.15
23.966666666666665,0.06806160000000001,3.674067434100058,0.5732465603207646,298.15
24.0,0.06806160000000001,3.6738177536436987,0.5755152803207647,298.15
24.033333333333335,0.0680616,3.6735501500287007,0.5777840003207646,298.15
24.066666666666666,0.06806160000000001,3.6732614621517268,0.5800527203207647,298.15
24.1,0.0680616,3.6729479783770604,0.5823214403207647,298.15
24.133333333333333,0.0680616,3.672605457206341,0.5845901603207647,298.15
24.166666666666668,0.06806160000000001,3.672229235431397,0.5868588803207645,298.15
24.2,0.0680616,3.671814392748826,0.5891276003207646,298.15
24.233333333333334,0.0680616,3.6713559245596237,0.5913963203207647,298.15
24.266666666666666,0.06806160000000003,3.6708488573581084,0.5936650403207648,298.15
24.3,0.06806159999999997,3.6702882634572678,0.5959337603207646,298.15
24.333333333333332,0.0680616,3.6696691872664964,0.598202480320765,298.15
24.366666666666667,0.0680616,3.668986517415832,0.600471200320765,298.15
24.4,0.0680616,3.668234830137848,0.602739920320765,298.15
24.433333333333334,0.0680616,3.6674082565395465,0.6050086403207648,298.15
24.46666666666666,0.06806160000000001,3.66650034713638,0.6072773603207645,298.15
24.5,0.0680616,3.665503933414956,0.6095460803207647,298.15
24.533333333333335,0.0680616,3.6644110241841603,0.6118148003207649,298.15
24.566666666666666,0.0680616,3.6632126287323685,0.614083520320765,298.15
24.6,0.06806160000000001,3.661898612721768,0.6163522403207647,298.15
