Variant,Cycle,SEI Thickness [m],Growth Rate [m/cycle],Crack Length [m],Discharge Capacity [A.h],CC Capacity [A.h],CC Time [h],CV Capacity [A.h],CV Time [h],Total Charge Capacity [A.h]
Scale 1.0,85,3.01435200022131e-08,1.0858097139516793e-10,2.000701671669056e-08,4.0688454117777475,3.7870923664520197,5.301929313029348,0.2834723822058143,0.9848033368434841,4.070564748657834
Scale 1.0,86,3.025170427524207e-08,1.0818427302896969e-10,2.000709919439252e-08,4.068539360991468,3.7867630721504657,5.3014683010075885,0.28349248534476634,0.9848469833149665,4.070255557495232
Scale 1.0,87,3.035949590662256e-08,1.0779163138048929e-10,2.000718167040633e-08,4.068231242021012,3.7864351323201646,5.301009185245789,0.28350935388187537,0.984867881505707,4.06994448620204
Scale 1.0,88,3.046689890387296e-08,1.0740299725040034e-10,2.000726414472049e-08,4.067921229618768,3.7861085229996414,5.300551932201884,0.2835233969496432,0.984868898369669,4.069631919949285
Scale 1.0,89,3.057391721136063e-08,1.0701830748767177e-10,2.0007346617330704e-08,4.067609712653287,3.7857832225314376,5.300096511545888,0.28353468430007484,0.9848504510950562,4.069317906831513
Scale 1.0,90,3.06805547174275e-08,1.0663750606687099e-10,2.000742908823326e-08,4.067296735481455,3.785459224955316,5.2996429149399376,0.28354346906870165,0.9848142990283577,4.069002694024018
Scale 1.0,91,3.078681525108346e-08,1.0626053365596055e-10,2.0007511557428696e-08,4.06698254995568,3.7851364871312243,5.299191081983672,0.2835498743948134,0.984761237309348,4.068686361526038
Scale 1.0,92,3.08927025886166e-08,1.058873375331349e-10,2.0007594024916473e-08,4.066667234256143,3.784815016561528,5.298741023186206,0.28355413828433895,0.9846929965311801,4.068369154845867
Scale 1.0,93,3.0998220451711806e-08,1.0551786309520919e-10,2.0007676490697402e-08,4.066351029474819,3.7844948031241534,5.298292724368942,0.2835563929268491,0.9846105970703078,4.068051196051003
Scale 1.0,94,3.1103372502819043e-08,1.0515205110723711e-10,2.0007758954771004e-08,4.066034068452839,3.784175847495477,5.297846186494496,0.283556693346228,0.9845144177138323,4.067732540841705
Scale 1.0,95,3.1208162352691704e-08,1.0478984987266047e-10,2.0007841417134708e-08,4.06571640444136,3.783858170609828,5.2974014388533845,0.2835551950114191,0.9844057901566572,4.067413365621247
Scale 1.0,96,3.131259356108378e-08,1.0443120839207549e-10,2.0007923877784427e-08,4.065398200909637,3.783541764772753,5.296958470680565,0.283552063161225,0.9842858063820188,4.067093827933978
Scale 1.0,97,3.14166696425257e-08,1.0407608144192328e-10,2.000800633671467e-08,4.065079632719485,3.783226648911442,5.29651730847668,0.28354748443002104,0.9841561246446702,4.066774133341463
Scale 1.0,98,3.1520394070350275e-08,1.037244278245727e-10,2.000808879391933e-08,4.064760893187733,3.7829128141079975,5.296077939755392,0.28354174702447793,0.9840188079356835,4.066454561132476
Scale 1.0,99,3.162377028228259e-08,1.0337621193231374e-10,2.0008171249393996e-08,4.064442269308018,3.782600281620959,5.2956403942777825,0.2835351595162338,0.9838763373748804,4.066135441137193
Scale 1.0,100,3.172680166769454e-08,1.0303138541195298e-10,2.0008253703136218e-08,4.064124087390724,3.7822890578914365,5.295204681045902,0.28352778831255004,0.9837292315777972,4.065816846203987
Scale 1.0,101,3.182949157210569e-08,1.026899044111455e-10,2.000833615514455e-08,4.063806421028006,3.7819791531735807,5.294770814442692,0.28351980671510224,0.9835789272876294,4.065498959888683
Scale 1.0,102,3.193184330883512e-08,1.023517367294309e-10,2.0008418605419364e-08,4.063489458358859,3.7816705768244065,5.294338807556027,0.28351156590896787,0.9834281425805536,4.0651821427333745
Scale 1.0,103,3.203386014723773e-08,1.0201683840260961e-10,2.000850105396534e-08,4.063173548688412,3.781363337666094,5.293908672731746,0.28350313274827,0.9832775266370248,4.064866470414364
Scale 1.0,104,3.2135545313550806e-08,1.0168516631307825e-10,2.0008583500789e-08,4.062858776647008,3.781057445424289,5.293480423590793,0.28349466418745173,0.9831281761671491,4.064552109611741
Scale 1.0,105,3.22369019986174e-08,1.0135668506659235e-10,2.000866594590156e-08,4.062545311474053,3.7807529069116668,5.293054069676273,0.2834863721716299,0.9829819905336308,4.064239279083297
Scale 1.0,106,3.2337933353452135e-08,1.0103135483473629e-10,2.0008748389316946e-08,4.0622333670635555,3.7804496970359684,5.292629575847201,0.2834784325422499,0.9828400772185688,4.063928129578218
Scale 1.0,107,3.2438642487156496e-08,1.0070913370436108e-10,2.0008830831054878e-08,4.061923093926227,3.780147844183468,5.2922069818614546,0.2834709199421529,0.9827031513723483,4.0636187641256205
Scale 1.0,108,3.25390324651957e-08,1.0038997803920125e-10,2.0008913271136113e-08,4.061614592578349,3.779847303097092,5.2917862243337765,0.2834639079939766,0.9825717376409244,4.063311211091069
Scale 1.0,109,3.263910631069267e-08,1.0007384549697312e-10,2.0008995709583682e-08,4.061307901047926,3.7795481054313984,5.291367347606325,0.2834574497748987,0.9824464113235649,4.063005555206297
Scale 1.0,110,3.2738867005377296e-08,9.976069468462578e-11,2.00090781464221e-08,4.061003096938046,3.7792502121786558,5.290950297053911,0.28345165568420444,0.9823277763891554,4.06270186786286
Scale 1.0,111,3.2838317488792854e-08,9.945048341555755e-11,2.0009160581676033e-08,4.060700252062376,3.7789536247267286,5.290535074618282,0.2834465524376626,0.9822161437894188,4.062400177164391
Scale 1.0,112,3.2937460668520066e-08,9.914317972721179e-11,2.0009243015370642e-08,4.0603993981494675,3.7786583311886672,5.290121663663751,0.28344236942404544,0.982113263322681,4.062100700612713
Scale 1.0,113,3.303629940489908e-08,9.883873637901254e-11,2.0009325447534138e-08,4.06010074651105,3.7783643123552895,5.289710037298825,0.2834390028477672,0.9820182425324973,4.061803315203057
Scale 1.0,114,3.313483652282862e-08,9.853711792953957e-11,2.000940787819181e-08,4.0598041817530675,3.778071542004559,5.28930015880627,0.2834366241874581,0.9819323652465144,4.061508166192017
Scale 1.0,115,3.323307480384757e-08,9.823828101895133e-11,2.000949030737025e-08,4.059509842727325,3.7777800031423725,5.288892004401106,0.28343518651499666,0.9818551723665223,4.06121518965737
Scale 1.0,116,3.333101699149556e-08,9.794218764799321e-11,2.0009572735094897e-08,4.059217672139892,3.777489690711267,5.28848556699856,0.28343474796786416,0.9817871964958016,4.060924438679131
Scale 1.0,117,3.342866578707766e-08,9.764879558210031e-11,2.0009655161390112e-08,4.058927719625168,3.777200570425775,5.288080798603744,0.28343528457679895,0.981728078024318,4.060635855002574
Scale 1.0,118,3.352602385016079e-08,9.735806308312859e-11,2.0009737586280085e-08,4.058639926196578,3.776912642626837,5.2876776996751005,0.28343675168248117,0.981677551586742,4.060349394309318
Scale 1.0,119,3.362309380407861e-08,9.706995391782097e-11,2.000982000978626e-08,4.058354242818912,3.7766258692018404,5.287276216880258,0.2834392136941427,0.9816360780953488,4.060065082895983
Scale 1.0,120,3.3719878231559353e-08,9.678442748074145e-11,2.0009902431930095e-08,4.058070709000734,3.7763402375106794,5.286876332509138,0.283442620992093,0.9816031638791571,4.059782858502772
Scale 1.0,121,3.381637967543143e-08,9.65014438720788e-11,2.000998485273158e-08,4.057789252785549,3.7760557366061644,5.286478031247715,0.28344693393497283,0.9815784994184629,4.0595026705411374
Scale 1.0,122,3.3912600640409866e-08,9.622096497843412e-11,2.0010067272209896e-08,4.057509825764304,3.7757723568666672,5.286081299613905,0.28345211577386376,0.9815618805958977,4.059224472640531
Scale 1.0,123,3.4008543592924843e-08,9.594295251497699e-11,2.0010149690383683e-08,4.057232383807281,3.775490061079764,5.285686085508843,0.28345814866228836,0.9815529966559495,4.058948209742052
Scale 1.0,124,3.4104210954397205e-08,9.566736147236181e-11,2.00102321072705e-08,4.05695686701017,3.7752088271355957,5.285292357989604,0.28346484385890475,0.9815504242969482,4.058673670994501
Scale 1.0,125,3.4199605114306406e-08,9.539415990920115e-11,2.0010314522884962e-08,4.056683070901302,3.7749286544446745,5.284900116224492,0.2834722903700089,0.9815548114499961,4.058400944814683
Scale 1.0,126,3.4294728417702535e-08,9.512330339612876e-11,2.0010396937243606e-08,4.056411078451469,3.77464951786527,5.284509325016501,0.2834802556300121,0.981564343247328,4.058129773495282
Scale 1.0,127,3.438958317543039e-08,9.48547577278565e-11,2.0010479350359547e-08,4.056140636198353,3.774371410725362,5.284119975022151,0.2834887501589254,0.9815792099104925,4.057860160884287
Scale 1.0,128,3.448417166327881e-08,9.458848784841707e-11,2.0010561762246864e-08,4.055871745260808,3.774094299028852,5.283732018638048,0.2834977427630188,0.981598953383525,4.057592041791871
Scale 1.0,129,3.457849612668782e-08,9.43244634090104e-11,2.0010644172915753e-08,4.0556043432078575,3.7738181725473323,5.283345441564649,0.2835072581441216,0.9816238130038215,4.057325430691454
Scale 1.0,130,3.467255878005839e-08,9.406265337057075e-11,2.0010726582379374e-08,4.055338440151768,3.773542992343163,5.282960189279493,0.2835173139893973,0.9816537426363823,4.05706030633256
Scale 1.0,131,3.476636180370164e-08,9.380302364325129e-11,2.0010808990649608e-08,4.0550740222488795,3.77326874503276,5.282576243046118,0.28352786244733663,0.9816881473404262,4.056796607480097
Scale 1.0,132,3.485990735148036e-08,9.354554777871956e-11,2.0010891397737987e-08,4.054811018263771,3.77299541078534,5.282193575100681,0.28353895061215073,0.981727620538912,4.056534361397491
Scale 1.0,133,3.495319754346251e-08,9.329019198214769e-11,2.0010973803654684e-08,4.0545494668492985,3.7727229722251376,5.281812161114431,0.2835505005051735,0.9817713460349964,4.056273472730311
Scale 1.0,134,3.504623447235713e-08,9.303692889462293e-11,2.0011056208410218e-08,4.054289263720277,3.772451399081881,5.281431958718294,0.2835625706461533,0.9818196815370683,4.056013969728035
Scale 1.0,135,3.513902019751883e-08,9.278572516170174e-11,2.001113861201361e-08,4.054030440054697,3.7721806747737068,5.281052944681463,0.2835750377962448,0.9818717156613843,4.055755712569952
Scale 1.0,136,3.523155675225916e-08,9.253655474032384e-11,2.0011221014473732e-08,4.053772859240928,3.7719107739762956,5.280675083575531,0.283587995695383,0.9819278930472137,4.055498769671678
Scale 1.0,137,3.532384613940022e-08,9.228938714106184e-11,2.0011303415799974e-08,4.053516585730278,3.7716416767261487,5.280298347417684,0.2836013401494782,0.9819875226793044,4.055243016875627
Scale 1.0,138,3.541589033303476e-08,9.204419363454339e-11,2.0011385816000092e-08,4.053261497094363,3.771373363458099,5.279922708842804,0.2836150664368471,0.982050439628054,4.054988429894946
Scale 1.0,139,3.550769128102309e-08,9.180094798833017e-11,2.0011468215082232e-08,4.0530075680738085,3.7711058099401664,5.279548133911533,0.2836291811601045,0.9821166208334375,4.054734991100271
Scale 1.0,140,3.5599250905849976e-08,9.155962482688343e-11,2.00115506130544e-08,4.052754785003487,3.7708389905938517,5.279174586826883,0.2836437079320437,0.9821860842367869,4.054482698525895
Scale 1.0,141,3.569057110097699e-08,9.132019512701626e-11,2.00116330099273e-08,4.052503139535161,3.7705728779095864,5.2788020290728905,0.2836585753107973,0.9822581966088251,4.054231453220384
Scale 1.0,142,3.578165373496016e-08,9.108263398316746e-11,2.0011715405708932e-08,4.052252536619884,3.7703074399045233,5.2784304158653725,0.2836738128523511,0.9823330569360245,4.053981252756874
Scale 1.0,143,3.587250064995783e-08,9.084691499766772e-11,2.001179780040946e-08,4.052002975293164,3.7700426647230647,5.2780597306112185,0.2836893717085637,0.9824102612486314,4.0537320364316285
Scale 1.0,144,3.5963113663704434e-08,9.061301374660656e-11,2.001188019403842e-08,4.051754393215682,3.769778546105583,5.2776899645466315,0.28370524371225203,0.9824897485767039,4.053483789817835
Scale 1.0,145,3.6053494569035567e-08,9.038090533113286e-11,2.0011962586606184e-08,4.051506772601187,3.769515033674146,5.277321047144213,0.28372144040613845,0.9825712965716349,4.053236474080284
Scale 1.0,146,3.614364513155713e-08,9.015056252156596e-11,2.0012044978123043e-08,4.051260079610566,3.7692521315681473,5.276952984190984,0.28373784506232247,0.982654196941894,4.05298997663047
Scale 1.0,147,3.6233567093184017e-08,8.992196162688402e-11,2.0012127368598796e-08,4.051014202412391,3.768989824992582,5.276585754983643,0.2837544642876961,0.9827384003734494,4.0527442892802785
Scale 1.0,148,3.632326216683414e-08,8.969507365012509e-11,2.0012209758043253e-08,4.050769127638221,3.768728084702569,5.276219318586527,0.2837711634801163,0.982822788167141,4.052499248182685
Scale 1.0,149,3.6412732042816176e-08,8.946987598203427e-11,2.00122921464628e-08,4.050524698439767,3.768466908826355,5.2758536723543585,0.2837879470882719,0.9829074103126345,4.052254855914627
Scale 1.0,150,3.650197838766725e-08,8.924634485107526e-11,2.0012374533866074e-08,4.0502809077652575,3.768206267159203,5.275488774023671,0.2838047831193349,0.9829918384307348,4.052011050278538
Scale 1.0,151,3.659100284666778e-08,8.902445900052613e-11,2.001245692025851e-08,4.050037704910155,3.767946152147224,5.275124613005972,0.283821661937694,0.9830760328827939,4.051767814084918
Scale 1.0,152,3.667980704613606e-08,8.880419946828379e-11,2.0012539305646112e-08,4.049795060927171,3.767686543713416,5.274761161199564,0.283838624504726,0.9831602443681788,4.051525168218142
Scale 1.0,153,3.676839258942401e-08,8.858554328794986e-11,2.0012621690034335e-08,4.0495530082746045,3.7674274273978137,5.274398398357754,0.2838556140433241,0.9832439049593233,4.051283041441137
Scale 1.0,154,3.685676106415115e-08,8.836847472713804e-11,2.0012704073427516e-08,4.0493114677234185,3.76716878228981,5.274036295205484,0.2838727319421932,0.9833277689524351,4.051041514232003
Scale 1.0,155,3.694491403617532e-08,8.815297202416901e-11,2.0012786455831297e-08,4.049070523591816,3.766910588448121,5.273674823832451,0.2838899251130381,0.9834112693045398,4.0508005135611596
Scale 1.0,156,3.7032853053317754e-08,8.79390171424357e-11,2.001286883724986e-08,4.048830101794573,3.766652824234407,5.273313953921814,0.28390724057536965,0.9834946762138514,4.050560064809777
Scale 1.0,157,3.7120579644141226e-08,8.772659082347275e-11,2.001295121768745e-08,4.048590227273281,3.7663954730765727,5.272953662309249,0.2839246608770115,0.9835778253183207,4.050320133953584
Scale 1.0,158,3.720809532084901e-08,8.751567670778509e-11,2.001303359714948e-08,4.048350865061975,3.766138510062491,5.272593914087693,0.2839422512379792,0.9836610944436046,4.05008076130047
Scale 1.0,159,3.72954015734456e-08,8.730625259659131e-11,2.001311597564139e-08,4.048112060333649,3.7658819178282745,5.272234684963536,0.2839599250909229,0.9837437034239258,4.049841842919197
Scale 1.0,160,3.7382499876539354e-08,8.709830309375074e-11,2.001319835316707e-08,4.047873699386185,3.765625659825409,5.271875923757534,0.28397778384159805,0.9838262468317112,4.049603443667007
Scale 1.0,161,3.746939168550193e-08,8.689180896257602e-11,2.0013280729732783e-08,4.047635862986817,3.7653697345514225,5.271517628372326,0.2839957611181812,0.9839082438989717,4.049365495669604
Scale 1.0,162,3.755607844334191e-08,8.668675783997942e-11,2.0013363105344163e-08,4.0473984688378914,3.7651141033940387,5.271159744751536,0.2840140086181144,0.9839906446973963,4.049128112012153
Scale 1.0,163,3.764256157638214e-08,8.648313304023242e-11,2.001344548000852e-08,4.047161632371716,3.7648587471957162,5.270802246074275,0.28403251731753726,0.9840732636320624,4.048891264513253
Scale 1.0,164,3.7728842494883694e-08,8.628091850155219e-11,2.001352785373432e-08,4.04692532955709,3.7646036332969617,5.270445086617329,0.284051319455638,0.9841562441668756,4.0486549527525995
Scale 1.0,165,3.781492258968409e-08,8.608009480039458e-11,2.001361022652965e-08,4.04668956546225,3.7643487504442468,5.270088250621711,0.28407036397677404,0.9842390451797485,4.048419114421021
Scale 1.0,166,3.790080323786905e-08,8.588064818496134e-11,2.001369259840225e-08,4.046454261324511,3.764094072595837,5.269731701633802,0.28408973228367473,0.9843221934315949,4.048183804879511
Scale 1.0,167,3.798648579959499e-08,8.568256172594242e-11,2.0013774969360897e-08,4.046219488701668,3.763839587492076,5.269375422488167,0.28410937989770185,0.9844053567091748,4.047948967389778
Scale 1.0,168,3.8071971615845746e-08,8.54858162507537e-11,2.001385733941194e-08,4.0459851833872875,3.7635852786317874,5.269019390083656,0.28412926392122245,0.984488033924336,4.04771454255301
Scale 1.0,169,3.8157262015440524e-08,8.529039959477781e-11,2.0013939708561546e-08,4.045751282429529,3.7633311310007738,5.268663583396631,0.284149452911423,0.9845708477312627,4.047480583912197
Scale 1.0,170,3.824235830819095e-08,8.509629275042337e-11,2.0014022076816174e-08,4.045517851419003,3.763077147522562,5.268308006530134,0.2841698527253499,0.9846529789654994,4.047247000247912
Scale 1.0,171,3.832726178889275e-08,8.490348070180131e-11,2.001410444417995e-08,4.045284785746131,3.7628233097739088,5.267952633683419,0.2841904865943349,0.9847345710760838,4.047013796368244
Scale 1.0,172,3.8411973736438543e-08,8.471194754579525e-11,2.0014186810655668e-08,4.045052099685489,3.7625696025036914,5.2675974435044175,0.2842113292419465,0.9848153598418925,4.046780931745638
Scale 1.0,173,3.84964954157634e-08,8.452167932485733e-11,2.0014269176245556e-08,4.044819746665992,3.7623160261902107,5.267242436665384,0.28423239051018145,0.9848954573983022,4.046548416700392
Scale 1.0,174,3.858082807487053e-08,8.433265910712979e-11,2.0014351540950666e-08,4.044587743737962,3.762062583159029,5.266887616420668,0.28425358975140386,0.9849743176490833,4.046316172910433
Scale 1.0,175,3.8664972946482404e-08,8.414487161187357e-11,2.001443390477088e-08,4.0443560057250485,3.7618092477778706,5.26653294688748,0.2842749393544895,0.985051856407793,4.04608418713236
Scale 1.0,176,3.874893124849405e-08,8.395830201164459e-11,2.001451626770507e-08,4.044124522512484,3.761556037725258,5.2661784528130795,0.28429638223453824,0.9851278325420907,4.045852419959797
Scale 1.0,177,3.8832704184612306e-08,8.377293611825715e-11,2.0014598629751234e-08,4.043893257360747,3.7613029475100506,5.265824126515028,0.2843179233876572,0.9852021568688798,4.045620870897708
Scale 1.0,178,3.891629294716848e-08,8.358876255617129e-11,2.001468099090538e-08,4.043662202939135,3.7610499728461657,5.2654699619893535,0.28433958302014456,0.9852751311028669,4.04538955586631
Scale 1.0,179,3.89996987143495e-08,8.340576718102203e-11,2.0014763351165432e-08,4.043431380963845,3.7607971091074326,5.2651159527504205,0.2843613434341534,0.9853464991571173,4.045158452541586
Scale 1.0,180,3.908292266005588e-08,8.32239457063793e-11,2.0014845710527812e-08,4.043200770695901,3.760544347781527,5.264762086894791,0.28438340362958087,0.9854177460321409,4.044927751411108
Scale 1.0,181,3.916596593964586e-08,8.304327958998382e-11,2.0014928068992046e-08,4.0429705539236025,3.760291689395974,5.264408365154784,0.28440558513578273,0.9854875063380923,4.044697274531757
Scale 1.0,182,3.924882970247349e-08,8.28637628276293e-11,2.001501042655571e-08,4.042740560451912,3.7600391274343945,5.264054778408173,0.2844280706889071,0.9855571795638305,4.044467198123302
Scale 1.0,183,3.933151508673908e-08,8.26853842655859e-11,2.001509278321902e-08,4.042510967302396,3.7597866772744752,5.263701348185371,0.2844508191915839,0.9856265983828081,4.044237496466059
Scale 1.0,184,3.9414023218934196e-08,8.250813219511866e-11,2.0015175138981957e-08,4.042281742219498,3.759534329116134,5.263348060763377,0.28447386505718103,0.9856958821548076,4.044008194173315
Scale 1.0,185,3.949635521655841e-08,8.233199762421184e-11,2.001525749384592e-08,4.042052914479847,3.759282089100984,5.262994924743936,0.2844972488467815,0.985765458928654,4.043779337947766
Scale 1.0,186,3.957851218706991e-08,8.215697051150161e-11,2.0015339847813524e-08,4.041824529805149,3.759029965898148,5.262641952255734,0.28452098283868243,0.9858355157512619,4.04355094873683
Scale 1.0,187,3.9660495225143536e-08,8.198303807362628e-11,2.0015422200888114e-08,4.0415966094566,3.758777949934772,5.262289129910101,0.28454505806861513,0.9859058044998932,4.043323008003387
Scale 1.0,188,3.974230541712565e-08,8.181019198211455e-11,2.00155045530732e-08,4.04136913425001,3.7585260557056643,5.261936477987234,0.2845694949802026,0.9859768632791628,4.043095550685867
Scale 1.0,189,3.982394383488566e-08,8.163841776000869e-11,2.0015586904372157e-08,4.041142137354724,3.7582742774836335,5.261583988483963,0.2845942498309313,0.986048064089573,4.042868527314565
Scale 1.0,190,3.990541154232617e-08,8.146770744051383e-11,2.0015669254789233e-08,4.0409155747059975,3.758022621476486,5.261231670063665,0.2846193833715745,0.9861200096523248,4.0426420048480605
Scale 1.0,191,3.9986709594151416e-08,8.129805182524259e-11,2.0015751604328142e-08,4.040689512070254,3.7577710942423614,5.260879531939393,0.28464489810206095,0.9861928656134893,4.042415992344423
Scale 1.0,192,4.006783903168889e-08,8.112943753747349e-11,2.001583395299329e-08,4.040463950100946,3.7575196975407863,5.2605275765578305,0.2846707468789083,0.9862661607858385,4.0421904444196946
Scale 1.0,193,4.01488008872428e-08,8.096185555391011e-11,2.001591630078758e-08,4.040238855960877,3.75726843524275,5.260175809341028,0.2846969597833667,0.986340218612078,4.041965395026117
Scale 1.0,194,4.0229596184197155e-08,8.079529695435585e-11,2.0015998647714615e-08,4.040014253816332,3.757017318806497,5.259824246331441,0.2847235398745647,0.9864152435418632,4.041740858681062
Scale 1.0,195,4.0310225935553896e-08,8.06297513567411e-11,2.0016080993777486e-08,4.039790161515119,3.7567663446472004,5.259472882503957,0.2847504953438348,0.9864911900098718,4.0415168399910355
Scale 1.0,196,4.039069114179062e-08,8.046520623672422e-11,2.0016163338977968e-08,4.039566586629281,3.7565155188785333,5.2591217264340315,0.28477775789483173,0.9865676111882351,4.041293276773365
Scale 1.0,197,4.047099279831892e-08,8.03016565283004e-11,2.0016245683317298e-08,4.039343464821234,3.756264852707091,5.258770793792976,0.2848054369679953,0.986645480302144,4.041070289675086
Scale 1.0,198,4.055113188496107e-08,8.013908664215251e-11,2.0016328026796738e-08,4.039120913037939,3.756014341019835,5.258420077426095,0.28483338633643285,0.986723574305671,4.040847727356268
Scale 1.0,199,4.0631109373227565e-08,7.997748826649181e-11,2.0016410369416933e-08,4.038898786414768,3.7557640003735107,5.258069600525431,0.28486164344805076,0.9868023771998509,4.040625643821562
Scale 1.0,200,4.071092622699442e-08,7.981685376685816e-11,2.0016492711178756e-08,4.038677135024257,3.7555138339354577,5.2577193675098215,0.2848902319455749,0.9868821400784498,4.040404065881033
Scale 10.0,1,1.8948957190760815e-08,0.0,2.000000053123303e-08,4.161535546831995,3.8300894893455553,5.362125285083298,0.2749017147289559,0.941606736972231,4.104991204074511
Scale 10.0,2,1.9121446245774395e-08,1.7248905501357912e-10,2.0000001054872102e-08,4.102789600758875,3.8295598662193537,5.361383812708404,0.2748997669934597,0.9412460290063542,4.104459633212813
Scale 10.0,3,1.9292369600992223e-08,1.7092335521782873e-10,2.0000001578481827e-08,4.102262481102072,3.8290354576461705,5.360649640703983,0.27490335185533266,0.9409285149627564,4.1039388095015035
Scale 10.0,4,1.946176935186618e-08,1.6939975087395662e-10,2.000000210206283e-08,4.101745983645294,3.828516132579912,5.3599225856122175,0.27491280957641123,0.940656916705592,4.103428942156323
Scale 10.0,5,1.9629685805306083e-08,1.6791645343990263e-10,2.000000262561557e-08,4.101240319735514,3.8280017859952067,5.359202500393167,0.2749283718466798,0.9404332413197665,4.102930157841887
Scale 10.0,6,1.9796157587693248e-08,1.664717823871653e-10,2.0000003149140653e-08,4.100745627212158,3.8274923240800245,5.358489253713145,0.2749502770244997,0.9402596873080853,4.102442601104524
Scale 10.0,7,1.9961221718588577e-08,1.6506413089532896e-10,2.0000003672638708e-08,4.1002620505343925,3.826987650951991,5.357782711333684,0.2749784807073633,0.9401362213246358,4.1019661316593545
Scale 10.0,8,2.0124913695417916e-08,1.6369197682933938e-10,2.000000419611025e-08,4.099789457348813,3.826487660289135,5.357082724406496,0.27501293713195135,0.9400626130797605,4.1015005974210865
Scale 10.0,9,2.028726758436993e-08,1.62353888952014e-10,2.0000004719555887e-08,4.099327700432994,3.825992232859261,5.356389126004871,0.27505364264375537,0.9400390912110481,4.101045875503017
Scale 10.0,10,2.0448316083552697e-08,1.6104849918276656e-10,2.0000005242976247e-08,4.098876651405426,3.8255012146843086,5.355701700559763,0.2751004448103354,0.9400643958391015,4.100601659494644
Scale 10.0,11,2.060809062228087e-08,1.5977453872817477e-10,2.00000057663719e-08,4.0984360240386355,3.825014479617729,5.3550202714646,0.27515351040076386,0.9401397248530525,4.100167990018493
Scale 10.0,12,2.0766621425041584e-08,1.5853080276071293e-10,2.0000006289743444e-08,4.098005850590397,3.8245318702263806,5.354344618315892,0.2752128925256162,0.9402653117142741,4.099744762751997
Scale 10.0,13,2.0923937566826897e-08,1.573161417853124e-10,2.0000006813091496e-08,4.097586027774736,3.824053237852642,5.353674532995512,0.27527856393716976,0.9404408066720862,4.099331801789812
Scale 10.0,14,2.1080067023265427e-08,1.5612945643852965e-10,2.000000733641679e-08,4.0971764115705405,3.823578495096497,5.353009893135656,0.2753503607712301,0.9406649152464439,4.098928855867727
Scale 10.0,15,2.1235036728312382e-08,1.549697050469555e-10,2.000000785971982e-08,4.096776707522844,3.823107554363211,5.352350576111078,0.275428093930442,0.9409367207685335,4.0985356482936535
Scale 10.0,16,2.138887260657976e-08,1.5383587826737943e-10,2.0000008383001355e-08,4.096386679034024,3.8226403746220883,5.351696524468792,0.27551133264612215,0.9412532119784203,4.098151707268211
Scale 10.0,17,2.1541599631063216e-08,1.527270244834547e-10,2.000000890626201e-08,4.0960058346357915,3.822176883124766,5.351047636373153,0.27559979650178523,0.9416126019601307,4.097776679626551
Scale 10.0,18,2.1693241870114888e-08,1.5164223905167192e-10,2.0000009429502386e-08,4.095633837494297,3.821717017093139,5.350403823932169,0.27569318933312187,0.9420128418187943,4.097410206426261
Scale 10.0,19,2.1843822529141287e-08,1.5058065902639865e-10,2.000000995272302e-08,4.0952703345964245,3.82126070512407,5.349764987169024,0.2757912018018661,0.9424517300018067,4.097051906925936
Scale 10.0,20,2.1993363988762173e-08,1.4954145962088635e-10,2.0000010475924543e-08,4.094914932875995,3.8208078829727303,5.349131036166824,0.27589348501891536,0.9429268447531172,4.0967013679916455
Scale 10.0,21,2.2141887853112597e-08,1.4852386435042372e-10,2.0000010999107555e-08,4.0945672263494854,3.8203585117653005,5.348501916471486,0.2759997963592588,0.9434366902933835,4.096358308124559
Scale 10.0,22,2.2289414978783974e-08,1.4752712567137713e-10,2.000001152227264e-08,4.094226947576341,3.8199125052571223,5.347877507360614,0.27610981944820223,0.9439788938306748,4.0960223247053245
Scale 10.0,23,2.243596551221358e-08,1.4655053342960638e-10,2.0000012045420316e-08,4.093893682386011,3.8194698028702447,5.34725772401616,0.27622330287555324,0.9445516345951432,4.095693105745798
Scale 10.0,24,2.2581558926882397e-08,1.4559341466881686e-10,2.0000012568551213e-08,4.093567119997299,3.8190303444678566,5.3466424822542535,0.2763400208629604,0.9451534208003594,4.095370365330817
Scale 10.0,25,2.2726214048466785e-08,1.4465512158438792e-10,2.0000013091665937e-08,4.093246986357412,3.8185940621463517,5.346031687004697,0.2764597079469017,0.9457822223563852,4.095053770093253
Scale 10.0,26,2.2869949087725326e-08,1.4373503925854052e-10,2.000001361476496e-08,4.092932958037922,3.8181608714538195,5.3454252200348265,0.27658219953735674,0.9464365700959263,4.094743070991177
Scale 10.0,27,2.301278167376715e-08,1.4283258604182307e-10,2.0000014137848863e-08,4.0926247579153,3.817730701442742,5.344822982016169,0.27670734724611684,0.9471155591426168,4.094438048688859
Scale 10.0,28,2.3154728868831913e-08,1.4194719506476444e-10,2.0000014660918254e-08,4.092322186944862,3.8173034663940184,5.344224852954582,0.2768349007738293,0.9478171247444465,4.094138367167847
Scale 10.0,29,2.3295807199231487e-08,1.4107833039957363e-10,2.0000015183973566e-08,4.092024915719515,3.8168791106921027,5.3436307549636695,0.27696470724458183,0.9485401132549782,4.093843817936684
Scale 10.0,30,2.3436032675331285e-08,1.402254760997981e-10,2.000001570701535e-08,4.091732727536859,3.8164575717009392,5.343040600385564,0.27709654914043447,0.9492829269931349,4.0935541208413735
