# OCP for graphite from Siegel 2022
# sto,ocp [V]
# extra point to avoid extrapolation
0.245572144,3.812399083
0.245640902,3.812380593
0.245709659,3.812362572
0.245778417,3.812344302
0.245847175,3.812326505
0.245915932,3.812308059
0.24598469,3.812289622
0.246053448,3.812272572
0.246122205,3.812254024
0.246190963,3.81223608
0.246259721,3.812217954
0.246328478,3.812199247
0.246397236,3.812181204
0.246465993,3.812163568
0.246534751,3.812145358
0.246603508,3.812126968
0.246672266,3.812108458
0.246741023,3.812090349
0.24680978,3.81207277
0.246878538,3.81205435
0.246947295,3.812036533
0.247016052,3.812018404
0.24708481,3.812000287
0.247153567,3.81198225
0.247222324,3.811964097
0.247291081,3.811945959
0.247359838,3.811928366
0.247428594,3.811910329
0.247497351,3.811891912
0.247566108,3.811873705
0.247634864,3.811855509
0.247703621,3.811837456
0.247772377,3.811819285
0.247841134,3.811801385
0.24790989,3.811782708
0.247978647,3.811764633
0.248047403,3.811746569
0.248116159,3.811728383
0.248184915,3.81171014
0.248253671,3.811692099
0.248322427,3.811674063
0.248391183,3.81165551
0.248459939,3.81163762
0.248528695,3.811619669
0.24859745,3.811601784
0.248666206,3.811583441
0.248734962,3.811564641
0.248803718,3.811546437
0.248872473,3.811528367
0.248941229,3.811510692
0.249009985,3.811493152
0.249078741,3.811475422
0.249147496,3.811457563
0.249216252,3.811438981
0.249285008,3.811420529
0.249353763,3.811402144
0.249422519,3.811384025
0.249491275,3.811366109
0.24956003,3.811348194
0.249628786,3.811330281
0.249697542,3.811311848
0.249766297,3.811294337
0.249835053,3.811276307
0.249903809,3.811258745
0.249972564,3.811240925
0.25004132,3.811222783
0.250110076,3.811205042
0.250178832,3.811186847
0.250247588,3.811168328
0.250316344,3.811149808
0.2503851,3.811131684
0.250453856,3.811113498
0.250522612,3.811094925
0.250591369,3.81107649
0.250660125,3.811058188
0.250728882,3.811039691
0.250797639,3.811021721
0.250866395,3.811003425
0.250935152,3.810985001
0.251003909,3.810965992
0.251072666,3.810947838
0.251141424,3.810929292
0.251210181,3.810911006
0.251278938,3.810892392
0.251347696,3.810874766
0.251416453,3.810857215
0.251485211,3.810840001
0.251553968,3.810822404
0.251622726,3.810804355
0.251691484,3.810786771
0.251760242,3.810769198
0.251829,3.810751897
0.251897758,3.810734477
0.251966517,3.810716934
0.252035275,3.810698351
0.252104033,3.810680236
0.252172792,3.81066285
0.25224155,3.810645535
0.252310309,3.81062777
0.252379067,3.810609493
0.252447826,3.810591619
0.252516585,3.810574145
0.252585344,3.810556681
0.252654103,3.810539161
0.252722862,3.810520731
0.252791622,3.810503158
0.252860381,3.810485129
0.25292914,3.810467959
0.252997899,3.810450402
0.253066659,3.810432848
0.253135418,3.810415429
0.253204178,3.810397493
0.253272937,3.810379764
0.253341697,3.810362236
0.253410456,3.810344449
0.253479215,3.810327192
0.253547974,3.810309744
0.253616734,3.810292105
0.253685493,3.810274801
0.253754252,3.810257173
0.253823011,3.81023942
0.25389177,3.81022207
0.253960529,3.810204465
0.254029288,3.810187062
0.254098047,3.810169599
0.254166806,3.810152075
0.254235564,3.810134295
0.254304323,3.810116391
0.254373082,3.810098823
0.254441841,3.810081849
0.254510599,3.810064754
0.254579358,3.810047604
0.254648116,3.810030069
0.254716875,3.81001287
0.254785633,3.809995678
0.254854391,3.809978099
0.25492315,3.809960587
0.254991908,3.809943276
0.255060666,3.809925839
0.255129424,3.809908404
0.255198182,3.809891039
0.25526694,3.80987407
0.255335698,3.809856846
0.255404456,3.809839034
0.255473214,3.809821485
0.255541972,3.809803479
0.255610729,3.8097862
0.255679487,3.809768535
0.255748245,3.809751077
0.255817002,3.809733494
0.25588576,3.809716373
0.255954517,3.809699059
0.256023275,3.809682007
0.256092032,3.809664893
0.25616079,3.809647592
0.256229547,3.809629775
0.256298304,3.809612491
0.256367062,3.80959541
0.256435819,3.809578072
0.256504577,3.809560933
0.256573334,3.809542881
0.256642092,3.809524966
0.256710849,3.809506272
0.256779607,3.80948824
0.256848364,3.809470415
0.256917122,3.809452926
0.256985879,3.809435252
0.257054637,3.809417525
0.257123394,3.809400269
0.257192152,3.809382437
0.25726091,3.809365076
0.257329668,3.809347329
0.257398425,3.809329526
0.257467183,3.809312517
0.257535941,3.809295122
0.257604699,3.809277539
0.257673458,3.809260029
0.257742216,3.809242985
0.257810974,3.809226078
0.257879733,3.809209244
0.257948491,3.809191828
0.25801725,3.809174152
0.258086008,3.809156739
0.258154767,3.809138671
0.258223526,3.809120803
0.258292285,3.809103724
0.258361044,3.809086124
0.258429804,3.809068399
0.258498563,3.809050545
0.258567322,3.809033352
0.258636082,3.809016169
0.258704842,3.8089986
0.258773602,3.808980974
0.258842361,3.808963424
0.258911122,3.808946013
0.258979882,3.808928674
0.259048642,3.808911146
0.259117403,3.808893301
0.259186163,3.808876123
0.259254924,3.808858557
0.259323685,3.808841255
0.259392446,3.808823301
0.259461207,3.80880621
0.259529968,3.80878913
0.259598729,3.808771923
0.259667491,3.808754522
0.259736252,3.808737253
0.259805014,3.808719852
0.259873776,3.808702846
0.259942538,3.808685515
0.2600113,3.808667929
0.260080062,3.808650811
0.260148825,3.808633109
0.260217587,3.808615676
0.26028635,3.808598318
0.260355112,3.808580701
0.260423875,3.808562889
0.260492638,3.808545604
0.260561401,3.808527995
0.260630164,3.808511047
0.260698927,3.808493516
0.26076769,3.808475731
0.260836453,3.808458478
0.260905216,3.808440909
0.260973979,3.808423803
0.261042742,3.808405783
0.261111505,3.808388293
0.261180268,3.808370153
0.261249031,3.808352542
0.261317794,3.808335328
0.261386557,3.808317795
0.26145532,3.808300136
0.261524083,3.808282287
0.261592847,3.808264445
0.26166161,3.808246542
0.261730373,3.808229233
0.261799136,3.808211272
0.261867899,3.808193965
0.261936661,3.808176133
0.262005424,3.808158235
0.262074187,3.808140795
0.26214295,3.808122897
0.262211713,3.808105334
0.262280475,3.808087579
0.262349238,3.808069894
0.262418001,3.808052277
0.262486763,3.808034331
0.262555526,3.808016652
0.262624288,3.807998845
0.262693051,3.807980516
0.262761813,3.807962125
0.262830576,3.807944459
0.262899338,3.807926331
0.262968101,3.8079084
0.263036863,3.807890601
0.263105626,3.807872935
0.263174388,3.807854944
0.263243151,3.807836825
0.263311913,3.807818964
0.263380675,3.807800708
0.263449438,3.807782584
0.2635182,3.807764005
0.263586962,3.807746806
0.263655725,3.80772869
0.263724487,3.807710773
0.26379325,3.807692403
0.263862012,3.807674103
0.263930775,3.80765607
0.263999537,3.807638433
0.2640683,3.807620405
0.264137063,3.807602511
0.264205826,3.807585143
0.264274588,3.807567713
0.264343351,3.807549958
0.264412114,3.80753234
0.264480877,3.807514794
0.26454964,3.807497185
0.264618403,3.807480168
0.264687166,3.807461777
0.26475593,3.807444176
0.264824693,3.807426254
0.264893456,3.807408338
0.26496222,3.807390492
0.265030984,3.807372849
0.265099747,3.807355082
0.265168511,3.807336798
0.265237275,3.807319566
0.265306038,3.807301485
0.265374802,3.807283349
0.265443566,3.807264761
0.26551233,3.807246247
0.265581094,3.807228005
0.265649859,3.807210098
0.265718623,3.807192395
0.265787387,3.807174442
0.265856152,3.807156892
0.265924916,3.807139609
0.265993681,3.807121215
0.266062446,3.807103354
0.26613121,3.807085767
0.266199975,3.807067663
0.26626874,3.807049955
0.266337505,3.80703166
0.26640627,3.807014355
0.266475035,3.806996797
0.2665438,3.806978849
0.266612565,3.806961225
0.26668133,3.806943604
0.266750096,3.806926445
0.266818861,3.806908961
0.266887627,3.806890889
0.266956392,3.806872948
0.267025158,3.806854808
0.267093923,3.806836144
0.267162689,3.806818467
0.267231455,3.80680007
0.267300221,3.806781868
0.267368987,3.806763465
0.267437753,3.80674578
0.267506519,3.806727568
0.267575285,3.806709484
0.267644052,3.806691071
0.267712818,3.806672919
0.267781584,3.806654308
0.267850351,3.806635754
0.267919117,3.806617129
0.267987884,3.806598763
0.268056651,3.80657993
0.268125418,3.806561485
0.268194185,3.806542904
0.268262952,3.806525105
0.268331719,3.806507567
0.268400486,3.806489434
0.268469253,3.806471426
0.26853802,3.80645348
0.268606787,3.8064356
0.268675555,3.806417331
0.268744322,3.806399523
0.26881309,3.806381384
0.268881858,3.806362912
0.268950626,3.806344106
0.269019394,3.806326538
0.269088162,3.806307846
0.26915693,3.80628928
0.269225699,3.806270643
0.269294468,3.8062522
0.269363237,3.806233555
0.269432006,3.806214641
0.269500775,3.806196246
0.269569545,3.806177518
0.269638314,3.80615852
0.269707084,3.806140238
0.269775854,3.806121297
0.269844624,3.806102946
0.269913394,3.806084394
0.269982164,3.80606518
0.270050934,3.806047074
0.270119705,3.806027853
0.270188475,3.806009151
0.270257246,3.805989919
0.270326016,3.80597101
0.270394787,3.805951768
0.270463558,3.805933115
0.270532329,3.805914783
0.270601101,3.805895854
0.270669872,3.805877247
0.270738643,3.805858567
0.270807415,3.805839751
0.270876186,3.805821389
0.270944958,3.805802891
0.27101373,3.805783931
0.271082503,3.805765098
0.271151275,3.805746392
0.271220048,3.805728205
0.27128882,3.80570988
0.271357593,3.805691418
0.271426367,3.805672949
0.27149514,3.805654078
0.271563913,3.805635462
0.271632687,3.805617566
0.271701461,3.805599534
0.271770235,3.805581434
0.271839009,3.8055632
0.271907783,3.805545357
0.271976558,3.80552758
0.272045332,3.805509343
0.272114107,3.805491632
0.272182882,3.805473531
0.272251658,3.805455694
0.272320433,3.805437663
0.272389209,3.805419763
0.272457985,3.805401599
0.272526761,3.805383042
0.272595537,3.805364946
0.272664314,3.805346917
0.27273309,3.805328695
0.272801867,3.805310284
0.272870645,3.805291882
0.272939422,3.80527362
0.2730082,3.805255561
0.273076977,3.805237313
0.273145755,3.80521953
0.273214533,3.805201426
0.273283311,3.805183722
0.27335209,3.80516609
0.273420869,3.80514826
0.273489647,3.805130757
0.273558426,3.805112536
0.273627206,3.805094912
0.273695985,3.805077492
0.273764765,3.805060143
0.273833544,3.805042532
0.273902324,3.805025249
0.273971105,3.805007707
0.274039885,3.804990363
0.274108666,3.804972762
0.274177446,3.804955039
0.274246227,3.804937387
0.274315009,3.804920197
0.27438379,3.804903274
0.274452572,3.804885899
0.274521353,3.804868529
0.274590136,3.804850831
0.274658918,3.804833073
0.2747277,3.804815192
0.274796483,3.804798171
0.274865266,3.804781352
0.274934049,3.804764277
0.275002833,3.804747339
0.275071616,3.80472969
0.2751404,3.804712247
0.275209184,3.804694877
0.275277968,3.804677251
0.275346752,3.804660353
0.275415536,3.804642614
0.275484321,3.804625475
0.275553105,3.804608545
0.27562189,3.804591692
0.275690675,3.804575113
0.27575946,3.804557951
0.275828245,3.804540603
0.27589703,3.804523661
0.275965816,3.804506464
0.276034601,3.804489012
0.276103387,3.804471768
0.276172173,3.804454602
0.276240959,3.804438035
0.276309745,3.804420756
0.276378531,3.804404008
0.276447318,3.804387855
0.276516104,3.804371181
0.276584891,3.804355166
0.276653678,3.804338237
0.276722465,3.804321442
0.276791252,3.804304588
0.276860039,3.804288134
0.276928826,3.804271487
0.276997614,3.804255237
0.277066401,3.804239191
0.277135189,3.804222362
0.277203977,3.804205408
0.277272764,3.804188264
0.277341552,3.804171585
0.277410341,3.804154977
0.277479129,3.804138307
0.277547917,3.804121703
0.277616706,3.80410523
0.277685494,3.804088496
0.277754283,3.804071964
0.277823072,3.804055438
0.277891861,3.804038916
0.277960649,3.804022332
0.278029439,3.804005686
0.278098228,3.803988655
0.278167017,3.803971301
0.278235806,3.803954411
0.278304596,3.80393759
0.278373385,3.803920648
0.278442175,3.803904111
0.278510965,3.803887196
0.278579755,3.80387062
0.278648545,3.803854382
0.278717335,3.8038375
0.278786125,3.803821348
0.278854916,3.80380442
0.278923706,3.803787828
0.278992497,3.803771765
0.279061288,3.803755309
0.279130079,3.80373833
0.27919887,3.803721749
0.279267661,3.803705629
0.279336453,3.803689049
0.279405244,3.803672996
0.279474036,3.803656816
0.279542828,3.803639785
0.27961162,3.803622952
0.279680412,3.803606128
0.279749205,3.80358964
0.279817997,3.803573287
0.27988679,3.803557984
0.279955583,3.803540711
0.280024376,3.803523834
0.280093169,3.803507421
0.280161963,3.803490877
0.280230756,3.80347453
0.28029955,3.80345799
0.280368344,3.803440993
0.280437138,3.803423931
0.280505932,3.803407328
0.280574727,3.803390328
0.280643521,3.803373657
0.280712316,3.803356728
0.280781111,3.803340388
0.280849906,3.803323395
0.280918701,3.803306734
0.280987496,3.803289939
0.281056291,3.803273469
0.281125087,3.803256734
0.281193883,3.803240455
0.281262679,3.803224039
0.281331475,3.803207814
0.281400271,3.803190999
0.281469067,3.803174508
0.281537864,3.803157946
0.281606661,3.803141968
0.281675458,3.803124936
0.281744255,3.803108422
0.281813052,3.80309144
0.281881849,3.803074117
0.281950647,3.803056713
0.282019444,3.803039817
0.282088242,3.803022972
0.28215704,3.803005916
0.282225838,3.802988317
0.282294636,3.802970827
0.282363435,3.802953188
0.282432233,3.802935336
0.282501032,3.80291766
0.282569831,3.802899703
0.28263863,3.8028812
0.282707429,3.802863071
0.282776228,3.802845118
0.282845027,3.802827604
0.282913826,3.802809477
0.282982626,3.802791264
0.283051425,3.802772896
0.283120225,3.802754903
0.283189024,3.80273709
0.283257824,3.802719261
0.283326624,3.802701875
0.283395423,3.802684348
0.283464223,3.802667009
0.283533023,3.802649859
0.283601823,3.8026325
0.283670623,3.802615658
0.283739423,3.802598351
0.283808224,3.802581301
0.283877024,3.802563521
0.283945824,3.802545929
0.284014625,3.802528197
0.284083425,3.802510524
0.284152225,3.802493697
0.284221026,3.80247647
0.284289826,3.802459369
0.284358627,3.802442069
0.284427427,3.802425295
0.284496228,3.802408648
0.284565029,3.802390816
0.284633829,3.802373501
0.28470263,3.802356047
0.284771431,3.802338715
0.284840231,3.802320719
0.284909032,3.802303369
0.284977833,3.80228594
0.285046634,3.802268503
0.285115435,3.802250795
0.285184236,3.802232883
0.285253036,3.802215749
0.285321837,3.802197558
0.285390638,3.80217989
0.285459439,3.802162021
0.28552824,3.802144867
0.285597041,3.802127899
0.285665842,3.802110202
0.285734644,3.80209276
0.285803445,3.802075638
0.285872246,3.802058441
0.285941047,3.802040642
0.286009849,3.802023749
0.28607865,3.802006053
0.286147452,3.801988149
0.286216253,3.801970692
0.286285055,3.801952831
0.286353857,3.801935484
0.286422659,3.80191793
0.28649146,3.801900498
0.286560262,3.80188234
0.286629064,3.801864436
0.286697866,3.801846195
0.286766668,3.80182827
0.28683547,3.801810205
0.286904272,3.801792787
0.286973074,3.801775683
0.287041876,3.801757187
0.287110678,3.801739792
0.28717948,3.80172186
0.287248282,3.801703918
0.287317084,3.801685575
0.287385887,3.801667551
0.287454689,3.801649584
0.287523491,3.801631284
0.287592294,3.801613172
0.287661096,3.801595506
0.287729898,3.801577505
0.287798701,3.801559757
0.287867503,3.8015418
0.287936306,3.801524028
0.288005108,3.801506507
0.288073911,3.801488582
0.288142713,3.801471042
0.288211516,3.801452773
0.288280319,3.8014343
0.288349121,3.801415884
0.288417924,3.801398184
0.288486727,3.801380085
0.28855553,3.80136159
0.288624333,3.801343419
0.288693136,3.801325829
0.288761939,3.801307903
0.288830742,3.801290363
0.288899546,3.801272878
0.288968349,3.801254732
0.289037152,3.801236256
0.289105955,3.801217774
0.289174759,3.801199484
0.289243562,3.801181124
0.289312366,3.80116302
0.289381169,3.801145037
0.289449973,3.801126978
0.289518776,3.80110963
0.28958758,3.801092339
0.289656383,3.801074777
0.289725187,3.801057401
0.289793991,3.801039299
0.289862794,3.801021327
0.289931598,3.801003352
0.290000401,3.800984852
0.290069205,3.800966286
0.290138009,3.800947392
0.290206812,3.800928959
0.290275616,3.800910267
0.29034442,3.800891574
0.290413223,3.800872288
0.290482027,3.800853986
0.29055083,3.800835684
0.290619634,3.800817051
0.290688437,3.800798219
0.290757241,3.800780042
0.290826044,3.800761792
0.290894848,3.800742948
0.290963651,3.800724032
0.291032454,3.800705762
0.291101258,3.800687943
0.291170061,3.800669786
0.291238864,3.800650702
0.291307668,3.800632399
0.291376471,3.800614283
0.291445274,3.800596024
0.291514077,3.800577695
0.29158288,3.800559098
0.291651683,3.800540624
0.291720486,3.800522209
0.291789288,3.800503718
0.291858091,3.800484756
0.291926894,3.800465918
0.291995696,3.800447076
0.292064499,3.800428223
0.292133301,3.80041001
0.292202103,3.800391458
0.292270906,3.800373555
0.292339708,3.800355381
0.29240851,3.800336281
0.292477312,3.800318094
0.292546114,3.800299769
0.292614916,3.800281302
0.292683718,3.800262562
0.29275252,3.800244535
0.292821322,3.800226039
0.292890124,3.800208057
0.292958926,3.800189543
0.293027728,3.800171094
0.293096529,3.800152577
0.293165331,3.80013425
0.293234133,3.800116244
0.293302934,3.800097776
0.293371736,3.800079633
0.293440538,3.800061222
0.293509339,3.800042804
0.293578141,3.800024511
0.293646942,3.800006081
0.293715744,3.79998778
0.293784545,3.799969213
0.293853347,3.799949792
0.293922148,3.799931289
0.29399095,3.799912588
0.294059751,3.799893944
0.294128552,3.799875223
0.294197354,3.799856886
0.294266155,3.799837425
0.294334956,3.799818285
0.294403757,3.799799726
0.294472559,3.799781024
0.29454136,3.799762243
0.294610161,3.799742863
0.294678962,3.799723741
0.294747763,3.799704811
0.294816564,3.799686336
0.294885366,3.799667391
0.294954167,3.799648762
0.295022968,3.799630453
0.295091769,3.799612072
0.29516057,3.799593555
0.295229371,3.799575367
0.295298172,3.799556783
0.295366974,3.799538196
0.295435775,3.799519668
0.295504576,3.799501197
0.295573377,3.799483049
0.295642178,3.799465091
0.295710979,3.799447381
0.29577978,3.799429266
0.295848581,3.79941082
0.295917382,3.799392633
0.295986184,3.799373984
0.296054985,3.799355726
0.296123786,3.799337004
0.296192587,3.799318802
0.296261388,3.799300008
0.296330189,3.799281476
0.29639899,3.79926281
0.296467791,3.799244008
0.296536592,3.799225333
0.296605393,3.799206912
0.296674194,3.799188421
0.296742995,3.799169863
0.296811796,3.799150844
0.296880597,3.799132281
0.296949398,3.799113973
0.297018199,3.799095269
0.297087,3.79907656
0.2971558,3.799058178
0.297224601,3.799039924
0.297293402,3.799021728
0.297362202,3.79900294
0.297431003,3.798984022
0.297499803,3.798965166
0.297568603,3.798947158
0.297637404,3.798928818
0.297706204,3.79891074
0.297775004,3.798892989
0.297843804,3.798874644
0.297912603,3.798856361
0.297981403,3.79883886
0.298050203,3.798820831
0.298119002,3.798802208
0.298187802,3.798783776
0.298256601,3.798765274
0.2983254,3.798746961
0.2983942,3.798729107
0.298462999,3.798710863
0.298531798,3.798692549
0.298600597,3.798673902
0.298669396,3.79865532
0.298738194,3.798636803
0.298806993,3.798617759
0.298875791,3.79859937
0.29894459,3.798581307
0.299013388,3.798562719
0.299082187,3.798544916
0.299150985,3.798526389
0.299219783,3.798507857
0.299288581,3.79848978
0.299357379,3.79847085
0.299426176,3.798452904
0.299494974,3.798434364
0.299563771,3.798415888
0.299632569,3.798397217
0.299701366,3.79837861
0.299770163,3.798360392
0.29983896,3.798341584
0.299907756,3.798323369
0.299976553,3.798305351
0.300045349,3.798287266
0.300114146,3.798269242
0.300182942,3.798251802
0.300251738,3.798233636
0.300320534,3.798215337
0.30038933,3.798197501
0.300458125,3.79817888
0.300526921,3.798160911
0.300595716,3.798142546
0.300664512,3.798124182
0.300733307,3.798105683
0.300802102,3.798087509
0.300870897,3.798069265
0.300939692,3.798051474
0.301008487,3.798033019
0.301077281,3.798014887
0.301146076,3.79799623
0.30121487,3.79797816
0.301283665,3.797959696
0.301352459,3.797941363
0.301421254,3.797922502
0.301490048,3.797904163
0.301558842,3.797885889
0.301627636,3.797867025
0.30169643,3.797849276
0.301765224,3.797830936
0.301834018,3.797812395
0.301902811,3.797793977
0.301971605,3.797775158
0.302040399,3.797756794
0.302109192,3.797738101
0.302177986,3.797719533
0.302246779,3.797700694
0.302315572,3.797682373
0.302384365,3.797663722
0.302453159,3.797644872
0.302521952,3.797626546
0.302590745,3.797608285
0.302659537,3.797589429
0.30272833,3.797570634
0.302797123,3.797552231
0.302865916,3.797533237
0.302934708,3.79751444
0.303003501,3.797495842
0.303072293,3.797476591
0.303141086,3.797457864
0.303209878,3.7974392
0.30327867,3.797419681
0.303347463,3.797401012
0.303416255,3.797382147
0.303485047,3.797363543
0.303553839,3.797345396
0.303622631,3.797327115
0.303691423,3.797307983
0.303760215,3.797289571
0.303829006,3.797271027
0.303897798,3.797252283
0.303966589,3.797233276
0.304035381,3.797214598
0.304104172,3.797195987
0.304172963,3.797176983
0.304241754,3.797158505
0.304310546,3.797139762
0.304379337,3.797121409
0.304448128,3.797102334
0.304516919,3.797083586
0.304585709,3.797064905
0.3046545,3.797046094
0.304723291,3.797027744
0.304792081,3.797009134
0.304860872,3.796990524
0.304929662,3.796972048
0.304998452,3.796953315
0.305067242,3.796934452
0.305136032,3.796915983
0.305204822,3.796897257
0.305273612,3.796878736
0.305342401,3.796859894
0.305411191,3.796841581
0.30547998,3.796823073
0.305548769,3.796804501
0.305617558,3.796786125
0.305686347,3.796767225
0.305755135,3.796748324
0.305823924,3.79672916
0.305892712,3.796710195
0.305961501,3.796691105
0.306030289,3.796672282
0.306099077,3.796653593
0.306167865,3.796635035
0.306236652,3.796616018
0.30630544,3.796597136
0.306374227,3.796578193
0.306443014,3.796559778
0.306511801,3.796540967
0.306580588,3.796522353
0.306649375,3.796503548
0.306718161,3.796484945
0.306786947,3.796466476
0.306855733,3.796447879
0.306924519,3.79642935
0.306993305,3.796410691
0.30706209,3.796392167
0.307130875,3.796373841
0.307199661,3.796355318
0.307268446,3.796336406
0.307337231,3.796317168
0.307406015,3.796298258
0.3074748,3.796279804
0.307543584,3.796260497
0.307612369,3.796241847
0.307681153,3.796222871
0.307749936,3.7962039
0.30781872,3.796184803
0.307887503,3.796165969
0.307956287,3.796147398
0.30802507,3.796127452
0.308093853,3.796108885
0.308162636,3.796090387
0.308231419,3.796071694
0.308300202,3.796052677
0.308368984,3.796034122
0.308437767,3.796014849
0.308506549,3.795996695
0.308575331,3.795978674
0.308644114,3.79595974
0.308712896,3.795940807
0.308781678,3.795921611
0.308850459,3.795903137
0.308919241,3.795884536
0.308988023,3.795866329
0.309056805,3.795848121
0.309125586,3.795829717
0.309194368,3.795811317
0.309263149,3.795793182
0.309331931,3.795775114
0.309400712,3.795756523
0.309469493,3.795738394
0.309538275,3.795720268
0.309607056,3.795702269
0.309675837,3.795684203
0.309744618,3.795666071
0.309813399,3.795647282
0.30988218,3.795629542
0.309950961,3.795611081
0.310019742,3.795592687
0.310088523,3.795574164
0.310157304,3.795555772
0.310226084,3.795536984
0.310294865,3.795518522
0.310363646,3.795499735
0.310432426,3.795481016
0.310501207,3.795461838
0.310569987,3.795442723
0.310638768,3.795423933
0.310707548,3.795405276
0.310776328,3.795386557
0.310845109,3.795367511
0.310913889,3.795348134
0.310982669,3.79532941
0.311051449,3.795310486
0.311120229,3.795291623
0.311189009,3.795272624
0.311257789,3.795254149
0.311326569,3.795235734
0.311395348,3.795218033
0.311464128,3.795199733
0.311532908,3.795181096
0.311601688,3.795161995
0.311670468,3.795143681
0.311739247,3.79512464
0.311808027,3.795106708
0.311876807,3.795088244
0.311945586,3.79506899
0.312014366,3.795050783
0.312083145,3.795031852
0.312151925,3.795013247
0.312220704,3.79499438
0.312289483,3.794975579
0.312358262,3.794956712
0.312427042,3.794937975
0.31249582,3.794919894
0.312564599,3.79490103
0.312633378,3.794882492
0.312702157,3.79486356
0.312770935,3.794844954
0.312839714,3.794826018
0.312908492,3.794807607
0.31297727,3.794789589
0.313046048,3.794770783
0.313114826,3.794752173
0.313183604,3.794733231
0.313252382,3.794714289
0.31332116,3.79469574
0.313389937,3.794677057
0.313458715,3.794658304
0.313527492,3.794639288
0.313596269,3.794620273
0.313665047,3.794601847
0.313733824,3.794583287
0.313802601,3.794564852
0.313871378,3.794546608
0.313940154,3.794528226
0.314008931,3.794509907
0.314077708,3.794491397
0.314146484,3.794472426
0.314215261,3.794453645
0.314284037,3.794434995
0.314352813,3.79441648
0.314421589,3.794397837
0.314490365,3.79437893
0.314559141,3.794359567
0.314627917,3.794340471
0.314696693,3.794321902
0.314765468,3.794302875
0.314834244,3.794284045
0.314903019,3.794265145
0.314971795,3.794246112
0.31504057,3.79422701
0.315109345,3.794207839
0.31517812,3.794189195
0.315246895,3.794170619
0.31531567,3.794151579
0.315384445,3.794132669
0.31545322,3.794113559
0.315521995,3.794094513
0.31559077,3.794075467
0.315659545,3.794056811
0.31572832,3.794037496
0.315797094,3.794018903
0.315865869,3.794000113
0.315934644,3.793980864
0.316003419,3.793961681
0.316072194,3.79394328
0.316140968,3.793923566
0.316209743,3.793905034
0.316278518,3.793886046
0.316347293,3.79386693
0.316416068,3.793847093
0.316484843,3.793828177
0.316553618,3.793808543
0.316622392,3.793789633
0.316691167,3.793770852
0.316759942,3.793751414
0.316828716,3.793732502
0.316897491,3.793712998
0.316966266,3.793694279
0.31703504,3.793674902
0.317103815,3.79365559
0.317172589,3.793636081
0.317241364,3.793616638
0.317310138,3.793597324
0.317378913,3.793578141
0.317447687,3.793558892
0.317516462,3.793539775
0.317585236,3.793520791
0.317654011,3.793501678
0.317722785,3.793482635
0.317791559,3.793463463
0.317860334,3.79344416
0.317929108,3.793425243
0.317997882,3.793405796
0.318066657,3.793386868
0.318135431,3.793367939
0.318204206,3.7933496
0.31827298,3.793330213
0.318341755,3.793310892
0.318410529,3.793291442
0.318479304,3.79327199
0.318548078,3.79325313
0.318616853,3.793234209
0.318685627,3.793215362
0.318754402,3.793196591
0.318823176,3.793177696
0.318891951,3.793158806
0.318960725,3.793140248
0.3190295,3.793121695
0.319098275,3.793103146
0.319167049,3.793084993
0.319235824,3.793065926
0.319304598,3.793047126
0.319373373,3.793028854
0.319442148,3.793010055
0.319510922,3.792991515
0.319579697,3.792972844
0.319648472,3.792954304
0.319717246,3.7929355
0.319786021,3.79291656
0.319854795,3.792897942
0.31992357,3.792879582
0.319992345,3.792860757
0.320061119,3.792841863
0.320129894,3.792823099
0.320198668,3.792804336
0.320267442,3.792785375
0.320336217,3.792766736
0.320404991,3.792748229
0.320473765,3.792729198
0.320542539,3.7927103
0.320611314,3.792691534
0.320680088,3.792672574
0.320748862,3.792654206
0.320817636,3.792635318
0.32088641,3.792616173
0.320955184,3.792597162
0.321023958,3.792578417
0.321092732,3.792560006
0.321161506,3.792541597
0.32123028,3.79252188
0.321299053,3.79250217
0.321367827,3.792483319
0.321436601,3.792464411
0.321505374,3.79244531
0.321574148,3.792426275
0.321642921,3.792407304
0.321711695,3.792388397
0.321780468,3.792369289
0.321849241,3.792350178
0.321918014,3.792331133
0.321986787,3.792312222
0.32205556,3.792293578
0.322124333,3.792274608
0.322193106,3.792255709
0.322261879,3.792236555
0.322330652,3.792217145
0.322399425,3.792197677
0.322468198,3.792178543
0.32253697,3.792159087
0.322605743,3.792139899
0.322674516,3.792120849
0.322743288,3.792101939
0.322812061,3.792083297
0.322880834,3.7920644
0.322949606,3.792045636
0.323018379,3.792027004
0.323087152,3.792007855
0.323155924,3.79198924
0.323224697,3.791970108
0.32329347,3.791951242
0.323362243,3.791932708
0.323431015,3.791913982
0.323499788,3.791894872
0.323568561,3.79187571
0.323637333,3.791857408
0.323706106,3.791837997
0.323774879,3.791818922
0.323843652,3.79179946
0.323912425,3.791780136
0.323981198,3.791761278
0.324049971,3.79174203
0.324118744,3.79172305
0.324187518,3.791704082
0.324256291,3.791684796
0.324325064,3.791665719
0.324393837,3.791646257
0.324462611,3.791627199
0.324531384,3.791607825
0.324600157,3.791588465
0.324668931,3.791569578
0.324737704,3.791550575
0.324806478,3.791531194
0.324875252,3.791511955
0.324944025,3.791492402
0.325012799,3.79147332
0.325081573,3.791454313
0.325150346,3.791435252
0.32521912,3.791416204
0.325287894,3.7913971
0.325356668,3.7913782
0.325425442,3.791358987
0.325494216,3.791340382
