Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,,Current Shunt
1007.755,0.025654502,0,87.95966478,78.10620549,0.877331421,-2.889127943,503,14,100.2,0,23.4375,0,1.031,,2.889127943
1007.855,0.025574769,0,87.97885968,78.12535463,0.854674536,-2.90905207,503,14,100.2,0,23.4375,0,1.031,,2.90905207
1007.955,0.025495036,0,87.96926222,78.10620549,0.848201141,-2.82138591,503,14,100.2,0,23.4375,0,1.031,,2.82138591
1008.055,0.025574769,0,87.92127529,78.10620549,0.883804817,-2.82138591,503,14,100.2,0,23.4375,0,1.031,,2.82138591
1008.155,0.025574769,0,87.93087263,78.08705638,0.896751608,-2.869203816,503,14,100.2,0,23.4375,0,1.031,,2.869203816
1008.255,0.025614636,0,87.93087263,78.07748183,0.854674536,-2.917021721,503,14,100.2,0,23.4375,0,1.031,,2.917021721
1008.355,0.025495036,0,87.91167799,78.06790729,0.867621327,-2.893112768,504,14,100.2,0,23.4375,0,1.031,,2.893112768
1008.455,0.025534902,0,87.89248346,78.06790729,0.899988306,-2.877173467,504,14,100.2,0,23.4375,0,1.031,,2.877173467
1008.555,0.025534902,0,87.87328903,78.06790729,0.877331421,-2.948900325,504,14,100.2,0,23.4375,0,1.031,,2.948900325
1008.655,0.025534902,0,87.86369185,78.04875822,0.883804817,-2.857249339,504,14,100.2,0,23.4375,0,1.031,,2.857249339
1008.755,0.025534902,0,87.84449758,78.0391837,0.880568119,-2.781537655,504,14,100.2,0,23.4375,0,1.032,,2.781537655
1008.855,0.025534902,0,87.82530341,78.04875822,0.906461701,-2.905067245,504,14,100.2,0,23.4375,0,1.032,,2.905067245
1008.955,0.025574769,0,87.83490048,78.02960918,0.880568119,-2.82138591,504,14,100.2,0,23.4375,0,1.032,,2.82138591
1009.055,0.025495036,0,87.80610935,78.00088567,0.909698399,-2.853264514,504,14,100.2,0,23.4375,0,1.032,,2.853264514
1009.155,0.025614636,0,87.82530341,78.02960918,0.899988306,-2.889127943,504,14,100.2,0,23.4375,0,1.032,,2.889127943
1009.255,0.025534902,0,87.80610935,78.00088567,0.857911234,-2.976794104,504,14,100.2,0,23.4375,0,1.032,,2.976794104
1009.355,0.025534902,0,87.80610935,77.97216221,0.896751608,-2.889127943,504,14,100.2,0,23.4375,0,1.032,,2.889127943
1009.455,0.025534902,0,87.79651236,78.00088567,0.906461701,-2.905067245,504,14,100.2,0,23.4375,0,1.032,,2.905067245
1009.555,0.025495036,0,87.77731845,77.99131118,0.874094723,-2.845294863,504,14,100.2,0,23.4375,0,1.032,,2.845294863
1009.655,0.025455169,0,87.77731845,77.97216221,0.877331421,-2.793492131,504,14,100.2,0,23.4375,0,1.032,,2.793492131
1009.755,0.025574769,0,87.76772154,77.96258774,0.874094723,-2.817401084,504,14,100.2,0,23.4375,0,1.032,,2.817401084
1009.855,0.025534902,0,87.76772154,77.96258774,0.880568119,-2.82138591,504,14,100.2,0,23.4375,0,1.031,,2.82138591
1009.955,0.025455169,0,87.72933414,77.93386435,0.844964443,-2.980778929,504,14,100.2,0,23.4375,0,1.031,,2.980778929
1010.055,0.025534902,0,87.72933414,77.9242899,0.880568119,-2.82138591,504,14,100.2,0,23.4375,0,1.031,,2.82138591
1010.155,0.025495036,0,87.72933414,77.93386435,0.851437838,-2.913036896,504,14,100.2,0,23.4375,0,1.031,,2.913036896
1010.255,0.025455169,0,87.73893095,77.93386435,0.854674536,-2.940930674,504,14,100.2,0,23.4375,0,1.031,,2.940930674
1010.355,0.025495036,0,87.70054386,77.93386435,0.906461701,-2.757628702,504,14,100.2,0,23.4375,0,1.031,,2.757628702
1010.455,0.025534902,0,87.71973735,77.93386435,0.867621327,-2.901082419,502,14,100.2,0,23.4375,0,1.031,,2.901082419
1010.555,0.025495036,0,87.69094715,77.89556659,0.874094723,-2.913036896,502,14,100.2,0,23.4375,0,1.031,,2.913036896
1010.655,0.025495036,0,87.69094715,77.89556659,0.86438463,-2.797476957,502,14,100.2,0,23.4375,0,1.031,,2.797476957
1010.755,0.025495036,0,87.67175381,77.89556659,0.896751608,-2.889127943,502,14,100.2,0,23.4375,0,1.031,,2.889127943
1010.855,0.025415303,0,87.66215718,77.90514102,0.857911234,-2.893112768,502,14,100.2,0,23.4375,0,1.031,,2.893112768
1010.955,0.025455169,0,87.66215718,77.91471546,0.844964443,-2.889127943,502,14,100.2,0,23.4375,0,1.032,,2.889127943
1011.055,0.025495036,0,87.67175381,77.85726892,0.89351491,-2.889127943,502,14,100.2,0,23.4375,0,1.032,,2.889127943
1011.155,0.025495036,0,87.65256058,77.85726892,0.848201141,-2.86521899,504,14,100.2,0,23.4375,0,1.032,,2.86521899
1011.255,0.025495036,0,87.63336745,77.83812012,0.909698399,-2.901082419,504,14,100.2,0,23.4375,0,1.032,,2.901082419
1011.355,0.025415303,0,87.62377092,77.85726892,0.890278212,-2.845294863,504,14,100.2,0,23.4375,0,1.032,,2.845294863
1011.455,0.025495036,0,87.61417442,77.85726892,0.870858025,-2.861234165,504,14,100.2,0,23.4375,0,1.032,,2.861234165
1011.555,0.025455169,0,87.642964,77.81897135,0.887041514,-2.893112768,504,14,100.2,0,23.4375,0,1.032,,2.893112768
1011.655,0.025415303,0,87.60457794,77.81897135,0.867621327,-2.82138591,504,14,100.2,0,23.4375,0,1.032,,2.82138591
1011.755,0.025415303,0,87.58538506,77.83812012,0.896751608,-2.797476957,504,14,100.2,0,23.4375,0,1.032,,2.797476957
1011.855,0.025455169,0,87.56619229,77.79982259,0.883804817,-2.980778929,504,14,100.2,0,23.4375,0,1.032,,2.980778929
1011.955,0.025415303,0,87.57578867,77.80939697,0.903225003,-2.893112768,504,14,100.2,0,23.4375,0,1.032,,2.893112768
1012.055,0.025455169,0,87.57578867,77.79982259,0.899988306,-2.873188641,504,14,100.2,0,23.4375,0,1.031,,2.873188641
1012.155,0.025415303,0,87.53740332,77.79982259,0.870858025,-2.905067245,504,14,100.2,0,23.4375,0,1.031,,2.905067245
1012.255,0.025415303,0,87.56619229,77.79982259,0.861147932,-2.940930674,504,14,100.2,0,23.4375,0,1.031,,2.940930674
1012.355,0.025455169,0,87.54699962,77.79982259,0.912935097,-2.869203816,504,14,100.2,0,23.4375,0,1.031,,2.869203816
1012.455,0.025415303,0,87.53740332,77.76152516,0.861147932,-2.805446608,504,14,100.2,0,23.4375,0,1.031,,2.805446608
1012.555,0.025415303,0,87.52780705,77.77109951,0.906461701,-2.921006547,502,14,100.2,0,23.4375,0,1.031,,2.921006547
1012.655,0.025455169,0,87.50861459,77.75195081,0.874094723,-2.861234165,502,14,100.2,0,23.4375,0,1.031,,2.861234165
1012.755,0.025375436,0,87.53740332,77.75195081,0.874094723,-2.829355561,502,14,100.2,0,23.4375,0,1.031,,2.829355561
1012.855,0.025415303,0,87.50861459,77.73280214,0.903225003,-2.9449155,502,14,100.2,0,23.4375,0,1.031,,2.9449155
1012.955,0.025415303,0,87.48942222,77.76152516,0.854674536,-2.797476957,502,14,100.2,0,23.4375,0,1.031,,2.797476957
1013.055,0.025455169,0,87.48942222,77.72322781,0.857911234,-2.90905207,502,14,100.2,0,23.4375,0,1.031,,2.90905207
1013.155,0.025335569,0,87.47982608,77.71365349,0.867621327,-2.976794104,502,14,100.2,0,23.4375,0,1.031,,2.976794104
1013.255,0.025415303,0,87.47982608,77.72322781,0.874094723,-2.849279688,501,14,100.2,0,23.4375,0,1.031,,2.849279688
1013.355,0.025455169,0,87.48942222,77.70407917,0.903225003,-2.801461782,501,14,100.2,0,23.4375,0,1.031,,2.801461782
1013.455,0.025455169,0,87.4510378,77.68493055,0.929118586,-2.928976198,501,14,100.2,0,23.4375,0,1.031,,2.928976198
1013.555,0.025335569,0,87.4510378,77.69450486,0.912935097,-2.905067245,501,14,100.2,0,23.4375,0,1.031,,2.905067245
1013.655,0.025335569,0,87.44144175,77.68493055,0.838491047,-2.849279688,501,14,100.2,0,23.4375,0,1.031,,2.849279688
1013.755,0.025415303,0,87.42224974,77.70407917,0.861147932,-2.940930674,501,14,100.2,0,23.4375,0,1.031,,2.940930674
1013.855,0.025415303,0,87.42224974,77.66578196,0.874094723,-2.893112768,501,14,100.2,0,23.4375,0,1.031,,2.893112768
1013.955,0.025335569,0,87.42224974,77.68493055,0.877331421,-2.893112768,500,14,100.2,0,23.4375,0,1.031,,2.893112768
1014.055,0.025295703,0,87.41265378,77.65620767,0.912935097,-2.893112768,500,14,100.2,0,23.4375,0,1.031,,2.893112768
1014.155,0.025335569,0,87.40305784,77.6370591,0.906461701,-2.881158292,500,14,100.2,0,23.4375,0,1.031,,2.881158292
1014.255,0.025335569,0,87.40305784,77.65620767,0.912935097,-2.813416259,500,14,100.2,0,23.4375,0,1.032,,2.813416259
1014.355,0.025295703,0,87.38386603,77.62748483,0.896751608,-2.793492131,500,14,100.2,0,23.4375,0,1.032,,2.793492131
1014.455,0.025335569,0,87.37427016,77.62748483,0.929118586,-2.893112768,500,14,100.2,0,23.4375,0,1.032,,2.893112768
1014.555,0.025335569,0,87.35507851,77.62748483,0.880568119,-2.873188641,500,14,100.2,0,23.4375,0,1.032,,2.873188641
1014.655,0.025295703,0,87.33588695,77.6083363,0.89351491,-2.829355561,500,14,100.2,0,23.4375,0,1.032,,2.829355561
1014.755,0.025375436,0,87.37427016,77.6083363,0.916171795,-2.861234165,500,14,100.2,0,23.4375,0,1.032,,2.861234165
1014.855,0.025255836,0,87.34548272,77.57961354,0.890278212,-2.805446608,500,14,100.2,0,23.4375,0,1.032,,2.805446608
1014.955,0.025295703,0,87.34548272,77.6083363,0.906461701,-2.905067245,500,14,100.2,0,23.4375,0,1.032,,2.905067245
1015.055,0.025335569,0,87.30709981,77.58918779,0.903225003,-2.837325212,500,14,100.2,0,23.4375,0,1.032,,2.837325212
1015.155,0.025255836,0,87.27831289,77.6083363,0.867621327,-2.845294863,500,14,100.2,0,23.4375,0,1.032,,2.845294863
1015.255,0.02521597,0,87.29750414,77.55089083,0.883804817,-2.813416259,500,14,100.2,0,23.4375,0,1.032,,2.813416259
1015.355,0.025255836,0,87.30709981,77.57961354,0.896751608,-2.825370735,501,14,100.2,0,23.4375,0,1.031,,2.825370735
1015.455,0.025295703,0,87.27831289,77.56046506,0.89351491,-2.86521899,501,14,100.2,0,23.4375,0,1.031,,2.86521899
1015.555,0.025295703,0,87.25912174,77.55089083,0.883804817,-2.948900325,501,14,100.2,0,23.4375,0,1.031,,2.948900325
1015.655,0.025255836,0,87.27831289,77.50301974,0.89351491,-2.797476957,501,14,100.2,0,23.4375,0,1.031,,2.797476957
1015.755,0.025295703,0,87.2687173,77.52216816,0.906461701,-2.913036896,501,14,100.2,0,23.4375,0,1.031,,2.913036896
1015.855,0.025255836,0,87.25912174,77.55089083,0.851437838,-2.829355561,501,14,100.2,0,23.4375,0,1.031,,2.829355561
1015.955,0.02521597,0,87.23033519,77.51259395,0.925881888,-2.893112768,501,14,100.2,0,23.4375,0,1.031,,2.893112768
1016.055,0.025176103,0,87.23993068,77.51259395,0.912935097,-2.749659051,502,14,100.2,0,23.4375,0,1.031,,2.749659051
1016.155,0.025255836,0,87.23033519,77.51259395,0.851437838,-2.936945849,502,14,100.2,0,23.4375,0,1.031,,2.936945849
1016.255,0.025255836,0,87.23993068,77.48387135,0.909698399,-2.901082419,502,14,100.2,0,23.4375,0,1.031,,2.901082419
1016.355,0.025295703,0,87.20154888,77.49344554,0.896751608,-2.721765273,502,14,100.2,0,23.4375,0,1.031,,2.721765273
1016.455,0.025176103,0,87.22073973,77.47429715,0.89351491,-2.881158292,502,14,100.2,0,23.4375,0,1.031,,2.881158292
1016.555,0.025255836,0,87.18235812,77.49344554,0.912935097,-2.829355561,502,14,100.2,0,23.4375,0,1.031,,2.829355561
1016.655,0.025335569,0,87.18235812,77.49344554,0.880568119,-2.793492131,502,14,100.2,0,23.4375,0,1.031,,2.793492131
1016.755,0.025255836,0,87.17276278,77.46472297,0.919408493,-2.805446608,502,14,100.2,0,23.4375,0,1.031,,2.805446608
1016.855,0.02521597,0,87.20154888,77.46472297,0.890278212,-2.869203816,502,14,100.2,0,23.4375,0,1.031,,2.869203816
1016.955,0.02521597,0,87.15357218,77.45514879,0.899988306,-2.809431433,502,14,100.2,0,23.4375,0,1.031,,2.809431433
1017.055,0.025176103,0,87.15357218,77.46472297,0.887041514,-2.877173467,502,14,100.2,0,23.4375,0,1.031,,2.877173467
1017.155,0.025255836,0,87.12478646,77.42642627,0.903225003,-2.833340386,502,14,100.2,0,23.4375,0,1.031,,2.833340386
1017.255,0.025176103,0,87.14397691,77.40727795,0.874094723,-2.829355561,502,14,100.2,0,23.4375,0,1.031,,2.829355561
1017.355,0.02521597,0,87.12478646,77.40727795,0.948538773,-2.78552248,502,14,100.2,0,23.4375,0,1.031,,2.78552248
1017.455,0.025136237,0,87.11519127,77.41685211,0.916171795,-2.82138591,502,14,100.2,0,23.4375,0,1.031,,2.82138591
1017.555,0.025255836,0,87.1055961,77.41685211,0.874094723,-2.889127943,502,14,100.2,0,23.4375,0,1.032,,2.889127943
1017.655,0.025176103,0,87.1055961,77.3977038,0.890278212,-2.82138591,502,14,100.2,0,23.4375,0,1.032,,2.82138591
1017.755,0.02521597,0,87.09600096,77.3977038,0.887041514,-2.7416894,502,14,100.2,0,23.4375,0,1.032,,2.7416894
1017.855,0.025136237,0,87.08640584,77.3977038,0.903225003,-2.789507306,502,14,100.2,0,23.4375,0,1.032,,2.789507306
1017.955,0.025255836,0,87.06721568,77.37855551,0.903225003,-2.857249339,502,14,100.2,0,23.4375,0,1.032,,2.857249339
1018.055,0.025136237,0,87.08640584,77.36898137,0.896751608,-2.82138591,502,14,100.2,0,23.4375,0,1.032,,2.82138591
1018.155,0.025255836,0,87.04802562,77.37855551,0.86438463,-2.813416259,501,14,100.2,0,23.4375,0,1.032,,2.813416259
1018.255,0.025176103,0,87.05762064,77.36898137,0.912935097,-2.881158292,501,14,100.2,0,23.4375,0,1.032,,2.881158292
1018.355,0.02509637,0,87.04802562,77.34025899,0.883804817,-2.82138591,501,14,100.2,0,23.4375,0,1.032,,2.82138591
1018.455,0.025176103,0,87.04802562,77.34983311,0.925881888,-2.913036896,501,14,100.2,0,23.4375,0,1.032,,2.913036896
1018.555,0.025176103,0,87.03843063,77.34983311,0.890278212,-2.837325212,501,14,100.2,0,23.4375,0,1.032,,2.837325212
1018.655,0.025136237,0,87.03843063,77.32111075,0.903225003,-2.845294863,501,14,100.2,0,23.4375,0,1.032,,2.845294863
1018.755,0.02521597,0,87.01924072,77.32111075,0.903225003,-2.913036896,501,14,100.2,0,23.4375,0,1.032,,2.913036896
1018.855,0.02521597,0,87.0096458,77.32111075,0.906461701,-2.765598353,501,14,100.2,0,23.4375,0,1.032,,2.765598353
1018.955,0.025136237,0,87.0000509,77.31153664,0.883804817,-2.845294863,501,14,100.2,0,23.4375,0,1.032,,2.845294863
1019.055,0.025136237,0,87.0000509,77.31153664,0.861147932,-2.793492131,501,14,100.2,0,23.4375,0,1.032,,2.793492131
1019.155,0.02509637,0,86.97126637,77.29238844,0.903225003,-2.801461782,501,14,100.2,0,23.4375,0,1.032,,2.801461782
1019.255,0.025136237,0,86.99045603,77.30196254,0.890278212,-2.805446608,501,14,100.2,0,23.4375,0,1.032,,2.805446608
1019.355,0.025176103,0,86.99045603,77.30196254,0.89351491,-2.7416894,501,14,100.2,0,23.4375,0,1.032,,2.7416894
1019.455,0.025016637,0,86.97126637,77.28281434,0.896751608,-2.849279688,501,14,100.2,0,23.4375,0,1.032,,2.849279688
1019.555,0.02509637,0,86.9520768,77.27324025,0.942065377,-2.885143117,500,14,100.2,0,23.4375,0,1.032,,2.885143117
1019.655,0.02509637,0,86.94248205,77.25409208,0.903225003,-2.857249339,500,14,100.2,0,23.4375,0,1.032,,2.857249339
1019.755,0.02509637,0,86.92329263,77.28281434,0.942065377,-2.913036896,500,14,100.2,0,23.4375,0,1.033,,2.913036896
1019.855,0.025176103,0,86.91369795,77.26366616,0.883804817,-2.793492131,500,14,100.2,0,23.4375,0,1.033,,2.793492131
1019.955,0.025016637,0,86.92329263,77.23494393,0.883804817,-2.773568004,500,14,100.2,0,23.4375,0,1.033,,2.773568004
1020.055,0.02497677,0,86.93288733,77.25409208,0.919408493,-2.78552248,500,14,100.2,0,23.4375,0,1.033,,2.78552248
1020.155,0.02509637,0,86.91369795,77.244518,0.887041514,-2.78552248,500,14,100.2,0,23.4375,0,1.033,,2.78552248
1020.255,0.02509637,0,86.91369795,77.21579579,0.916171795,-2.765598353,499,14,100.2,0,23.4375,0,1.033,,2.765598353
1020.355,0.025056503,0,86.89450868,77.22536986,0.906461701,-2.897097594,499,14,100.2,0,23.4375,0,1.033,,2.897097594
1020.455,0.025056503,0,86.8753195,77.21579579,0.92264519,-2.841310037,499,14,100.2,0,23.4375,0,1.033,,2.841310037
1020.555,0.025056503,0,86.86572494,77.19664768,0.916171795,-2.837325212,499,14,100.2,0,23.4375,0,1.033,,2.837325212
1020.655,0.02509637,0,86.85613041,77.19664768,0.903225003,-2.781537655,499,14,100.2,0,23.4375,0,1.033,,2.781537655
1020.755,0.025056503,0,86.8753195,77.21579579,0.896751608,-2.777552829,499,14,100.2,0,23.4375,0,1.033,,2.777552829
1020.855,0.025056503,0,86.85613041,77.17749958,0.912935097,-2.897097594,499,14,100.2,0,23.4375,0,1.032,,2.897097594
1020.955,0.02497677,0,86.83694143,77.16792554,0.874094723,-2.877173467,499,14,100.2,0,23.4375,0,1.032,,2.877173467
1021.055,0.02509637,0,86.84653591,77.17749958,0.890278212,-2.749659051,499,14,100.2,0,23.4375,0,1.032,,2.749659051
1021.155,0.02509637,0,86.81775254,77.1583515,0.935591982,-2.801461782,499,14,100.2,0,23.4375,0,1.032,,2.801461782
1021.255,0.02509637,0,86.82734697,77.17749958,0.899988306,-2.805446608,499,14,100.2,0,23.4375,0,1.032,,2.805446608
1021.355,0.025056503,0,86.80815814,77.14877746,0.867621327,-2.833340386,499,14,100.2,0,23.4375,0,1.032,,2.833340386
1021.455,0.025016637,0,86.80815814,77.12005539,0.938828679,-2.869203816,499,14,100.2,0,23.4375,0,1.032,,2.869203816
1021.555,0.025056503,0,86.78896939,77.1583515,0.890278212,-2.845294863,499,14,100.2,0,23.4375,0,1.032,,2.845294863
1021.655,0.025016637,0,86.78896939,77.14877746,0.906461701,-2.861234165,499,14,100.2,0,23.4375,0,1.032,,2.861234165
1021.755,0.025016637,0,86.78896939,77.12005539,0.883804817,-2.813416259,499,14,100.2,0,23.4375,0,1.032,,2.813416259
1021.855,0.02497677,0,86.77937506,77.12005539,0.851437838,-2.737704575,499,14,100.2,0,23.4375,0,1.032,,2.737704575
1021.955,0.025016637,0,86.76018646,77.09133334,0.89351491,-2.928976198,499,14,100.2,0,23.4375,0,1.032,,2.928976198
1022.055,0.025016637,0,86.76018646,77.11048137,0.919408493,-2.69785632,499,14,100.2,0,23.4375,0,1.032,,2.69785632
1022.155,0.025016637,0,86.7505922,77.09133334,0.916171795,-2.82138591,499,14,100.2,0,23.4375,0,1.032,,2.82138591
1022.255,0.025016637,0,86.76018646,77.09133334,0.899988306,-2.829355561,499,14,100.2,0,23.4375,0,1.032,,2.829355561
1022.355,0.024936904,0,86.7505922,77.07218534,0.945302075,-2.829355561,498,14,100.2,0,23.4375,0,1.032,,2.829355561
1022.455,0.02509637,0,86.70262125,77.06261134,0.935591982,-2.777552829,498,14,100.2,0,23.4375,0,1.032,,2.777552829
1022.555,0.025016637,0,86.70262125,77.05303735,0.899988306,-2.82138591,498,14,100.2,0,23.4375,0,1.032,,2.82138591
1022.655,0.02497677,0,86.69302713,77.07218534,0.89351491,-2.82138591,498,14,100.2,0,23.4375,0,1.032,,2.82138591
1022.755,0.024936904,0,86.68343303,77.04346336,0.890278212,-2.817401084,498,14,100.2,0,23.4375,0,1.032,,2.817401084
1022.855,0.024936904,0,86.69302713,77.04346336,0.899988306,-2.797476957,498,14,100.2,0,23.4375,0,1.032,,2.797476957
1022.955,0.02497677,0,86.66424492,77.02431539,0.874094723,-2.809431433,498,14,100.2,0,23.4375,0,1.032,,2.809431433
1023.055,0.024897037,0,86.6450569,77.02431539,0.903225003,-2.781537655,498,14,100.2,0,23.4375,0,1.032,,2.781537655
1023.155,0.024936904,0,86.6450569,77.03388937,0.896751608,-2.753643877,498,14,100.2,0,23.4375,0,1.032,,2.753643877
1023.255,0.02497677,0,86.63546292,77.01474142,0.912935097,-2.881158292,498,14,100.2,0,23.4375,0,1.032,,2.881158292
1023.355,0.02497677,0,86.6546509,77.01474142,0.867621327,-2.777552829,498,14,100.2,0,23.4375,0,1.032,,2.777552829
1023.455,0.024936904,0,86.61627504,77.01474142,0.851437838,-2.777552829,498,14,100.2,0,23.4375,0,1.032,,2.777552829
1023.555,0.024936904,0,86.60668114,77.01474142,0.919408493,-2.749659051,498,14,100.2,0,23.4375,0,1.032,,2.749659051
1023.655,0.02497677,0,86.60668114,76.98601951,0.929118586,-2.869203816,498,14,100.2,0,23.4375,0,1.032,,2.869203816
1023.755,0.024897037,0,86.59708726,76.97644555,0.925881888,-2.849279688,498,14,100.2,0,23.4375,0,1.032,,2.849279688
1023.855,0.025016637,0,86.58749341,76.95729764,0.887041514,-2.841310037,498,14,100.2,0,23.4375,0,1.032,,2.841310037
1023.955,0.024897037,0,86.56830577,76.95729764,0.89351491,-2.829355561,498,14,100.2,0,23.4375,0,1.032,,2.829355561
1024.055,0.02485717,0,86.58749341,76.97644555,0.890278212,-2.833340386,498,14,100.2,0,23.4375,0,1.032,,2.833340386
1024.155,0.02485717,0,86.57789957,76.94772369,0.867621327,-2.845294863,498,14,100.2,0,23.4375,0,1.032,,2.845294863
1024.255,0.02485717,0,86.56830577,76.94772369,0.909698399,-2.765598353,498,14,100.2,0,23.4375,0,1.032,,2.765598353
1024.355,0.024936904,0,86.56830577,76.9285758,0.903225003,-2.841310037,498,14,100.2,0,23.4375,0,1.032,,2.841310037
1024.455,0.02485717,0,86.52993077,76.93814974,0.971195658,-2.797476957,498,14,100.2,0,23.4375,0,1.032,,2.797476957
1024.555,0.024817304,0,86.54911822,76.91900186,0.942065377,-2.757628702,497,14,100.2,0,23.4375,0,1.032,,2.757628702
1024.655,0.024777437,0,86.52033708,76.9285758,0.912935097,-2.805446608,497,14,100.2,0,23.4375,0,1.032,,2.805446608
1024.755,0.02485717,0,86.51074342,76.91900186,0.938828679,-2.805446608,497,14,100.2,0,23.4375,0,1.032,,2.805446608
1024.855,0.024936904,0,86.51074342,76.91900186,0.929118586,-2.7416894,497,14,100.2,0,23.4375,0,1.032,,2.7416894
1024.955,0.02485717,0,86.49155616,76.90942792,0.909698399,-2.813416259,497,14,100.2,0,23.4375,0,1.032,,2.813416259
1025.055,0.02485717,0,86.51074342,76.8615583,0.912935097,-2.861234165,497,14,100.2,0,23.4375,0,1.032,,2.861234165
1025.155,0.024936904,0,86.49155616,76.88070614,0.899988306,-2.841310037,497,14,100.2,0,23.4375,0,1.032,,2.841310037
1025.255,0.02485717,0,86.48196256,76.87113222,0.899988306,-2.753643877,497,14,100.2,0,23.4375,0,1.032,,2.753643877
1025.355,0.02485717,0,86.47236899,76.89028006,0.909698399,-2.817401084,497,14,100.2,0,23.4375,0,1.032,,2.817401084
1025.455,0.024897037,0,86.44358842,76.8615583,0.932355284,-2.777552829,497,14,100.2,0,23.4375,0,1.032,,2.777552829
1025.555,0.02485717,0,86.45318192,76.8615583,0.935591982,-2.82138591,497,14,100.2,0,23.4375,0,1.032,,2.82138591
1025.655,0.02485717,0,86.45318192,76.84241048,0.874094723,-2.825370735,497,14,100.2,0,23.4375,0,1.032,,2.825370735
1025.755,0.024817304,0,86.43399494,76.82326267,0.877331421,-2.773568004,497,14,100.2,0,23.4375,0,1.032,,2.773568004
1025.855,0.024817304,0,86.42440149,76.84241048,0.925881888,-2.825370735,497,14,100.2,0,23.4375,0,1.032,,2.825370735
1025.955,0.02485717,0,86.43399494,76.84241048,0.906461701,-2.721765273,497,14,100.2,0,23.4375,0,1.032,,2.721765273
1026.055,0.024777437,0,86.39562127,76.80411488,0.899988306,-2.797476957,497,14,100.2,0,23.4375,0,1.032,,2.797476957
1026.155,0.024817304,0,86.39562127,76.81368877,0.896751608,-2.721765273,497,14,100.2,0,23.4375,0,1.032,,2.721765273
1026.255,0.024817304,0,86.39562127,76.81368877,0.948538773,-2.781537655,497,14,100.2,0,23.4375,0,1.032,,2.781537655
1026.355,0.024737571,0,86.37643457,76.80411488,0.877331421,-2.813416259,497,14,100.2,0,23.4375,0,1.032,,2.813416259
1026.455,0.024817304,0,86.37643457,76.7849671,0.877331421,-2.805446608,497,14,100.2,0,23.4375,0,1.032,,2.805446608
1026.555,0.024777437,0,86.36684126,76.7849671,0.925881888,-2.761613527,497,14,100.2,0,23.4375,0,1.032,,2.761613527
1026.655,0.024817304,0,86.37643457,76.77539321,0.880568119,-2.861234165,494,14,100.2,0,23.4375,0,1.032,,2.861234165
1026.755,0.02485717,0,86.37643457,76.7849671,0.912935097,-2.78552248,494,14,100.2,0,23.4375,0,1.032,,2.78552248
1026.855,0.024777437,0,86.33806146,76.75624545,0.942065377,-2.805446608,494,14,100.2,0,23.4375,0,1.032,,2.805446608
1026.955,0.024777437,0,86.33806146,76.77539321,0.890278212,-2.837325212,494,14,100.2,0,23.4375,0,1.032,,2.837325212
1027.055,0.024817304,0,86.30928187,76.75624545,0.925881888,-2.773568004,494,14,100.2,0,23.4375,0,1.032,,2.773568004
1027.155,0.02485717,0,86.30928187,76.71794997,0.925881888,-2.777552829,494,14,100.2,0,23.4375,0,1.032,,2.777552829
1027.255,0.024817304,0,86.29968872,76.74667157,0.96795896,-2.757628702,494,14,100.2,0,23.4375,0,1.032,,2.757628702
1027.355,0.024777437,0,86.29009559,76.70837611,0.916171795,-2.765598353,495,14,100.2,0,23.4375,0,1.032,,2.765598353
1027.455,0.024777437,0,86.27090941,76.71794997,0.948538773,-2.817401084,495,14,100.2,0,23.4375,0,1.032,,2.817401084
1027.555,0.024777437,0,86.28050249,76.72752383,0.958248866,-2.82138591,495,14,100.2,0,23.4375,0,1.032,,2.82138591
1027.655,0.024817304,0,86.26131635,76.70837611,0.909698399,-2.761613527,495,14,100.2,0,23.4375,0,1.032,,2.761613527
1027.755,0.024737571,0,86.26131635,76.69880225,0.935591982,-2.861234165,495,14,100.2,0,23.4375,0,1.032,,2.861234165
1027.855,0.024737571,0,86.24213031,76.70837611,0.945302075,-2.737704575,495,14,100.2,0,23.4375,0,1.032,,2.737704575
1027.955,0.024777437,0,86.24213031,76.68922839,0.912935097,-2.817401084,495,14,100.2,0,23.4375,0,1.032,,2.817401084
1028.055,0.024777437,0,86.24213031,76.66050684,0.935591982,-2.725750098,499,14,100.2,0,23.4375,0,1.032,,2.725750098
1028.155,0.024697704,0,86.23253732,76.70837611,0.932355284,-2.801461782,499,14,100.2,0,23.4375,0,1.032,,2.801461782
1028.255,0.024737571,0,86.2037585,76.67008069,0.899988306,-2.777552829,499,14,100.2,0,23.4375,0,1.032,,2.777552829
1028.355,0.024737571,0,86.2037585,76.650933,0.948538773,-2.801461782,499,14,100.2,0,23.4375,0,1.032,,2.801461782
1028.455,0.024737571,0,86.18457273,76.66050684,0.935591982,-2.753643877,499,14,100.2,0,23.4375,0,1.032,,2.753643877
1028.555,0.024777437,0,86.1941656,76.650933,0.896751608,-2.849279688,499,14,100.2,0,23.4375,0,1.032,,2.849279688
1028.655,0.024697704,0,86.17497988,76.63178532,0.899988306,-2.781537655,499,14,100.2,0,23.4375,0,1.032,,2.781537655
